pvalue,log2FoldChange,pct.1,pct.2,padj,Gene,comparison
2.90E-10,-0.589962093,0.979,0.995,5.93E-06,HSP90AA1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.92E-10,-0.595558807,0.489,0.875,5.97E-06,GIPC1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.31E-10,-0.636818484,0.298,0.755,6.76E-06,PARM1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.41E-10,-0.728654709,0.809,0.966,6.96E-06,SMIM22,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
4.03E-10,0.636187009,0.681,0.486,8.24E-06,ZFHX3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
4.42E-10,0.559338294,0.426,0.125,9.02E-06,TRAF1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
5.53E-10,-0.476501916,0.426,0.885,1.13E-05,C4orf48,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
6.01E-10,-0.521308134,0.83,0.971,1.23E-05,CAST,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
6.15E-10,0.754796818,0.83,0.62,1.26E-05,BDP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
6.80E-10,-0.431604136,0.128,0.62,1.39E-05,TMEM238,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
7.09E-10,0.501882266,0.489,0.207,1.45E-05,CSRNP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
7.12E-10,0.654822517,0.234,0,1.45E-05,AC140912.1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
7.84E-10,-0.590993122,0.787,0.889,1.60E-05,PERP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
8.92E-10,-0.583615953,0.787,0.938,1.82E-05,PRELID1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.01E-09,-0.698393836,0.277,0.745,2.06E-05,TIMP2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.03E-09,0.558184061,0.447,0.231,2.11E-05,NBPF14,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.07E-09,0.676127598,0.66,0.514,2.19E-05,GOPC,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.10E-09,-0.586204855,0.553,0.913,2.24E-05,MGAT4B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.11E-09,0.733528754,0.851,0.625,2.27E-05,JUNB,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.19E-09,0.559521095,0.511,0.236,2.44E-05,NEURL3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.25E-09,-0.694547354,0.723,0.918,2.56E-05,VAMP8,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.27E-09,-0.617989963,0.979,1,2.59E-05,S100A10,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.35E-09,0.488003821,0.617,0.337,2.75E-05,KDM6B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.45E-09,-0.646684863,0.638,0.885,2.97E-05,LGALS3BP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.59E-09,-0.535102278,0.723,0.865,3.24E-05,TAPBP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.62E-09,-0.718998985,0.723,0.913,3.31E-05,ARPC3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.62E-09,-0.533864328,0.83,0.913,3.31E-05,TM9SF3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.63E-09,-0.856280602,0.362,0.74,3.33E-05,CTSE,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.69E-09,0.830427831,0.681,0.635,3.45E-05,HUWE1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.73E-09,0.515351075,0.596,0.438,3.52E-05,RBPJ,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.02E-09,-0.544412059,0.34,0.803,4.12E-05,CORO1B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.30E-09,0.77979658,0.787,0.606,4.70E-05,PPP1R15B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.31E-09,0.503927048,0.426,0.274,4.72E-05,SNIP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.38E-09,-0.584773603,0.468,0.769,4.85E-05,PARP4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.39E-09,-0.534173617,0.915,0.986,4.88E-05,COX5B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.42E-09,0.876847106,0.723,0.38,4.94E-05,FILIP1L,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.49E-09,0.411442051,0.447,0.274,5.09E-05,RBM4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.56E-09,0.581847157,0.511,0.317,5.22E-05,RNF111,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.59E-09,0.623093611,0.489,0.178,5.29E-05,DUSP10,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.63E-09,0.553177345,0.468,0.139,5.37E-05,HSPA4L,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.76E-09,-0.606806406,0.936,0.971,5.63E-05,RPS27L,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.78E-09,-0.674697143,0.426,0.822,5.67E-05,MYO5B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.93E-09,0.729439904,0.851,0.615,5.99E-05,TRIP11,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.09E-09,0.629557174,0.638,0.375,6.32E-05,FAS,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.61E-09,-0.652353273,0.809,0.952,7.38E-05,COX6A1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.99E-09,-0.619310569,0.617,0.918,8.14E-05,RTN4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
4.37E-09,-0.574110715,0.553,0.885,8.92E-05,CDH1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
4.40E-09,-0.559577541,0.915,0.966,8.98E-05,CLIC1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
4.42E-09,-0.646957709,0.915,0.962,9.02E-05,DSTN,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
4.81E-09,-0.935627748,0.489,0.817,9.83E-05,CEACAM6,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
4.97E-09,0.692511158,0.574,0.341,0.000101442,CEP135,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
5.13E-09,-0.524184533,0.277,0.75,0.000104777,WLS,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
5.46E-09,0.691109393,0.745,0.495,0.000111559,RBM33,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
5.73E-09,0.624248268,0.489,0.394,0.000117032,MAST4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
5.86E-09,0.537692992,0.638,0.433,0.000119749,MYCBP2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
6.12E-09,-0.54693527,0.872,0.938,0.00012504,GUK1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
6.42E-09,-0.736110915,0.362,0.803,0.000131185,CDHR5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
6.54E-09,-0.629013213,0.426,0.841,0.000133644,RRAS,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
6.90E-09,-0.70276537,0.936,0.986,0.000140892,GSTP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
7.00E-09,-0.565524579,0.404,0.803,0.000142938,BCAP31,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
7.46E-09,-0.504111427,1,1,0.000152322,EEF1A1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
7.55E-09,0.556034919,0.553,0.264,0.000154202,LINC00511,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
7.73E-09,-0.568075996,0.936,0.947,0.000157955,DYNLL1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
7.90E-09,-0.597375042,0.638,0.918,0.000161449,SERINC2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
8.03E-09,-0.655540841,0.532,0.851,0.000164082,PDIA3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
8.15E-09,0.643516949,0.617,0.389,0.000166537,CITED4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
8.46E-09,-0.620876954,0.681,0.861,0.000172849,APP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
8.87E-09,0.622911559,0.809,0.596,0.000181074,ASH1L,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
8.88E-09,-0.671401647,0.383,0.74,0.000181358,CCPG1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
9.36E-09,0.489620049,0.596,0.399,0.000191247,FAM83B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
9.59E-09,0.522855917,0.745,0.442,0.000195974,RSBN1L,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
9.90E-09,0.631806186,0.702,0.644,0.00020224,DDX21,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.01E-08,0.509475869,0.532,0.486,0.000206973,FBXO22,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.03E-08,0.557532259,0.851,0.683,0.00021049,MIER1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.07E-08,0.735566894,0.66,0.49,0.000218724,NEDD4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.13E-08,-0.570599224,0.319,0.769,0.000230015,TRAM1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.16E-08,-0.599208999,0.915,0.976,0.000237576,SRP14,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.18E-08,-0.520673929,0.362,0.779,0.000241287,IDH1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.29E-08,0.433226645,0.532,0.51,0.00026287,WTAP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.39E-08,-0.817031901,0.34,0.755,0.000283778,MYL9,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.41E-08,0.483810181,0.468,0.346,0.000288519,MAP3K8,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.46E-08,0.514226346,0.489,0.24,0.000299059,PHF12,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.66E-08,-0.580345035,0.702,0.928,0.000339036,SDCBP2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.74E-08,0.566958275,0.66,0.466,0.00035478,GIGYF2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.84E-08,-0.574316859,0.723,0.889,0.000375527,HEBP2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.84E-08,-0.601609169,0.426,0.812,0.00037627,CTTN,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.88E-08,0.599592213,0.787,0.625,0.000383947,RAB3IP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.89E-08,0.482449779,0.617,0.409,0.000385665,VEZF1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.90E-08,0.519665052,0.532,0.317,0.000388827,ZNF827,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.97E-08,0.511488089,0.702,0.635,0.000401569,MED13,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.99E-08,-0.765194366,0.468,0.779,0.000405707,GALNT5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.08E-08,0.591149007,0.915,0.764,0.000425478,TOP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.12E-08,0.677714711,0.915,0.668,0.000432423,CCNL1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.35E-08,-1.131031378,0.745,0.957,0.000480197,PI3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.43E-08,0.537840445,0.596,0.447,0.000495635,DNTTIP2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.51E-08,-0.580285495,0.553,0.812,0.000513036,TARS,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.57E-08,1.228833391,0.851,0.75,0.000525529,ATF3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.60E-08,0.326776683,0.447,0.519,0.000530212,TNFRSF9,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.72E-08,-0.492025857,0.851,0.947,0.000555999,ACTN4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.82E-08,-0.607920929,0.66,0.875,0.000575476,FKBP2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.87E-08,-0.628218578,0.894,0.981,0.000586849,SAT1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
2.95E-08,-0.622852303,0.809,0.923,0.000603475,AHNAK,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.02E-08,-0.570092911,0.894,0.966,0.000616354,CALM2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.35E-08,0.705320188,0.574,0.409,0.000685185,TNRC6A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.49E-08,-0.535337342,0.426,0.808,0.000711967,LRPAP1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.61E-08,-0.511546914,0.723,0.966,0.000736886,CDC42EP5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.63E-08,-0.594373366,0.809,0.966,0.000741327,C12orf75,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.69E-08,-0.653697165,0.298,0.712,0.000752929,IL2RG,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.75E-08,0.737930103,0.915,0.736,0.000765495,ANKLE2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.85E-08,-0.463065959,0.766,0.928,0.000787168,ARPC5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
3.87E-08,0.528870721,0.447,0.212,0.000791254,ABCE1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
4.01E-08,-0.46590091,0.745,0.846,0.000818994,SBDS,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
4.29E-08,-0.699676016,0.426,0.812,0.000875886,DYNLRB1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
4.30E-08,-0.542184162,0.872,0.933,0.000877681,SPINT2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
4.30E-08,0.354509929,0.511,0.553,0.000878912,PRRG4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
4.30E-08,0.570947669,0.787,0.601,0.000878954,SERTAD2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
4.39E-08,-0.770962241,0.426,0.817,0.000896921,CDKN2A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
4.70E-08,-0.817853189,0.894,0.981,0.000959597,AREG,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
4.85E-08,-0.526776483,0.681,0.904,0.000990657,PTTG1IP,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
5.06E-08,0.747668358,0.83,0.587,0.001033246,HIST1H2AC,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
5.24E-08,0.627628915,0.702,0.409,0.001070071,ARHGEF38,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
5.29E-08,0.513049887,0.596,0.457,0.001080462,SLCO3A1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
5.37E-08,0.545622073,0.66,0.553,0.001096292,FAM46A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
5.39E-08,-0.586423615,0.319,0.75,0.001101126,PLAUR,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
5.58E-08,0.792309913,0.936,0.688,0.001139367,IER3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
5.82E-08,0.487307029,0.723,0.471,0.001188784,INO80D,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
5.92E-08,-0.605295322,0.362,0.769,0.001208929,FKBP1A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
5.93E-08,0.358666529,0.383,0.385,0.001211316,C12orf29,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
6.55E-08,-0.634772657,0.66,0.923,0.00133844,RHOC,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
6.84E-08,-0.511988159,0.362,0.76,0.001397367,UBE2A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
6.97E-08,-0.280914562,0.064,0.466,0.001424519,MMP14,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
7.36E-08,-0.659656852,0.851,0.952,0.00150319,SERPINB1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
7.46E-08,-0.524082563,0.511,0.851,0.00152351,CMAS,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
8.40E-08,0.312217328,0.362,0.346,0.001716086,TNFRSF11A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
8.69E-08,0.816587638,0.766,0.577,0.001775001,ZNF217,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
8.87E-08,-0.498642694,0.617,0.913,0.001812511,ACADVL,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
9.16E-08,0.485196126,0.596,0.394,0.001871677,ZC3H12A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
9.21E-08,0.805103939,1,1,0.001880792,MALAT1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
9.42E-08,-0.465072153,0.191,0.635,0.001924689,SLC16A3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
9.56E-08,-0.690840658,0.596,0.87,0.00195206,GPX1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
9.66E-08,0.881589154,0.362,0.043,0.001973482,CXCL10,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.01E-07,-0.470871257,0.319,0.74,0.002061374,OS9,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.03E-07,-0.620652192,0.553,0.851,0.002107778,ARF4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.07E-07,0.626425184,0.426,0.115,0.002177,CLEC2D,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.07E-07,-0.651934675,0.489,0.846,0.002192915,DHRS7,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.15E-07,0.837968249,0.574,0.38,0.002341985,IFIT3,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.17E-07,0.579681302,0.702,0.476,0.002386608,TDG,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.18E-07,-0.513056906,0.234,0.673,0.002403527,CLIC5,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.21E-07,-0.649282056,0.447,0.798,0.002467528,CAPG,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.22E-07,-0.653022883,0.787,0.889,0.002483985,ITM2B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.23E-07,0.340565255,0.298,0.062,0.002509495,IL1A,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.23E-07,0.494086206,0.766,0.572,0.002513913,PUM1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.24E-07,-0.560984838,0.957,1,0.00253663,ACTG1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.30E-07,-0.557079005,0.787,0.952,0.002645122,MYH14,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.30E-07,0.494455033,0.617,0.409,0.002658787,FRMD4B,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.33E-07,-0.584761572,0.638,0.918,0.002707405,PRDX1,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.34E-07,0.392218323,0.383,0.284,0.002729539,JADE2,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.42E-07,-0.520346017,0.383,0.793,0.002892641,EIF6,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
1.57E-07,0.434112397,0.468,0.317,0.003208396,GPATCH4,Colon_24h_Inmature Enterocyte 2_Infected_v_Colon_Mock_Inmature Enterocyte 2_Non-Infected
