from	to	source	database
GNRH1	GNRHR	Baccin2019	Baccin2019
GNRH1	GNRHR	CellCall	CellCall
GNRH1	GNRHR	CellChatDB	CellChatDB
GNRH1	GNRHR	CellPhoneDB	CellPhoneDB
GNRH1	GNRHR	CellTalkDB	CellTalkDB
GNRH1	GNRHR	Cellinker	Cellinker
GNRH1	GNRHR	Fantom5_LRdb	Fantom5_LRdb
GNRH1	GNRHR	Guide2Pharma	Guide2Pharma
GNRH1	GNRHR	Guide2Pharma_Cellinker	Guide2Pharma_Cellinker
GNRH1	GNRHR	Guide2Pharma_LRdb	Guide2Pharma_LRdb
GNRH1	GNRHR	Guide2Pharma_talklr	Guide2Pharma_talklr
GNRH1	GNRHR	HPMR_Cellinker	HPMR_Cellinker
GNRH1	GNRHR	HPMR_LRdb	HPMR_LRdb
GNRH1	GNRHR	HPMR_talklr	HPMR_talklr
GNRH1	GNRHR	HPRD	HPRD
GNRH1	GNRHR	HPRD_LRdb	HPRD_LRdb
GNRH1	GNRHR	HPRD_talklr	HPRD_talklr
GNRH1	GNRHR	I2D_CellPhoneDB	I2D_CellPhoneDB
GNRH1	GNRHR	KEGG-MEDICUS	KEGG-MEDICUS
GNRH1	GNRHR	LRdb	LRdb
GNRH1	GNRHR	Ramilowski2015	Ramilowski2015
GNRH1	GNRHR	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
GNRH1	GNRHR	SPIKE	SPIKE
GNRH1	GNRHR	STRING_talklr	STRING_talklr
GNRH1	GNRHR	Wang	Wang
GNRH1	GNRHR	connectomeDB2020	connectomeDB2020
GNRH1	GNRHR	iTALK	iTALK
GNRH1	GNRHR	scConnect	scConnect
GNRH1	GNRHR	talklr	talklr
CXCL11	CXCR3	Baccin2019	Baccin2019
CXCL11	CXCR3	CellCall	CellCall
CXCL11	CXCR3	CellChatDB	CellChatDB
CXCL11	CXCR3	CellPhoneDB	CellPhoneDB
CXCL11	CXCR3	CellPhoneDB_Cellinker	CellPhoneDB_Cellinker
CXCL11	CXCR3	CellTalkDB	CellTalkDB
CXCL11	CXCR3	Cellinker	Cellinker
CXCL11	CXCR3	DIP	DIP
CXCL11	CXCR3	DLRP_Cellinker	DLRP_Cellinker
CXCL11	CXCR3	DLRP_talklr	DLRP_talklr
CXCL11	CXCR3	Fantom5_LRdb	Fantom5_LRdb
CXCL11	CXCR3	Guide2Pharma	Guide2Pharma
CXCL11	CXCR3	Guide2Pharma_Cellinker	Guide2Pharma_Cellinker
CXCL11	CXCR3	Guide2Pharma_LRdb	Guide2Pharma_LRdb
CXCL11	CXCR3	Guide2Pharma_talklr	Guide2Pharma_talklr
CXCL11	CXCR3	HPMR_Cellinker	HPMR_Cellinker
CXCL11	CXCR3	HPMR_LRdb	HPMR_LRdb
CXCL11	CXCR3	HPMR_talklr	HPMR_talklr
CXCL11	CXCR3	HPRD	HPRD
CXCL11	CXCR3	HPRD_LRdb	HPRD_LRdb
CXCL11	CXCR3	HPRD_talklr	HPRD_talklr
CXCL11	CXCR3	ICELLNET	ICELLNET
CXCL11	CXCR3	KEGG-MEDICUS	KEGG-MEDICUS
CXCL11	CXCR3	Kirouac2010	Kirouac2010
CXCL11	CXCR3	LRdb	LRdb
CXCL11	CXCR3	Ramilowski2015	Ramilowski2015
CXCL11	CXCR3	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
CXCL11	CXCR3	SIGNOR	SIGNOR
CXCL11	CXCR3	SPIKE	SPIKE
CXCL11	CXCR3	STRING_talklr	STRING_talklr
CXCL11	CXCR3	UniProt_LRdb	UniProt_LRdb
CXCL11	CXCR3	Wang	Wang
CXCL11	CXCR3	connectomeDB2020	connectomeDB2020
CXCL11	CXCR3	iTALK	iTALK
CXCL11	CXCR3	scConnect	scConnect
CXCL11	CXCR3	talklr	talklr
IL13	IL13RA1	ACSN_SignaLink3	ACSN_SignaLink3
IL13	IL13RA1	Baccin2019	Baccin2019
IL13	IL13RA1	CellCall	CellCall
IL13	IL13RA1	CellChatDB	CellChatDB
IL13	IL13RA1	CellTalkDB	CellTalkDB
IL13	IL13RA1	DIP	DIP
IL13	IL13RA1	DLRP_talklr	DLRP_talklr
IL13	IL13RA1	EMBRACE	EMBRACE
IL13	IL13RA1	Fantom5_LRdb	Fantom5_LRdb
IL13	IL13RA1	Guide2Pharma	Guide2Pharma
IL13	IL13RA1	HPMR	HPMR
IL13	IL13RA1	HPMR_LRdb	HPMR_LRdb
IL13	IL13RA1	HPMR_talklr	HPMR_talklr
IL13	IL13RA1	HPRD	HPRD
IL13	IL13RA1	HPRD_LRdb	HPRD_LRdb
IL13	IL13RA1	HPRD_talklr	HPRD_talklr
IL13	IL13RA1	InnateDB	InnateDB
IL13	IL13RA1	InnateDB_SignaLink3	InnateDB_SignaLink3
IL13	IL13RA1	IntAct	IntAct
IL13	IL13RA1	Kirouac2010	Kirouac2010
IL13	IL13RA1	LRdb	LRdb
IL13	IL13RA1	Lit-BM-17	Lit-BM-17
IL13	IL13RA1	Ramilowski2015	Ramilowski2015
IL13	IL13RA1	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
IL13	IL13RA1	SIGNOR	SIGNOR
IL13	IL13RA1	STRING_talklr	STRING_talklr
IL13	IL13RA1	SignaLink3	SignaLink3
IL13	IL13RA1	UniProt_LRdb	UniProt_LRdb
IL13	IL13RA1	Wang	Wang
IL13	IL13RA1	connectomeDB2020	connectomeDB2020
IL13	IL13RA1	iTALK	iTALK
IL13	IL13RA1	talklr	talklr
IL13	IL13RA2	ACSN_SignaLink3	ACSN_SignaLink3
IL13	IL13RA2	Baccin2019	Baccin2019
IL13	IL13RA2	CellCall	CellCall
IL13	IL13RA2	CellChatDB	CellChatDB
IL13	IL13RA2	CellPhoneDB	CellPhoneDB
IL13	IL13RA2	CellTalkDB	CellTalkDB
IL13	IL13RA2	DIP	DIP
IL13	IL13RA2	DLRP_talklr	DLRP_talklr
IL13	IL13RA2	Fantom5_LRdb	Fantom5_LRdb
IL13	IL13RA2	HPMR	HPMR
IL13	IL13RA2	HPMR_LRdb	HPMR_LRdb
IL13	IL13RA2	HPMR_talklr	HPMR_talklr
IL13	IL13RA2	HPRD	HPRD
IL13	IL13RA2	HPRD_LRdb	HPRD_LRdb
IL13	IL13RA2	HPRD_talklr	HPRD_talklr
IL13	IL13RA2	ICELLNET	ICELLNET
IL13	IL13RA2	InnateDB	InnateDB
IL13	IL13RA2	InnateDB_SignaLink3	InnateDB_SignaLink3
IL13	IL13RA2	IntAct	IntAct
IL13	IL13RA2	LRdb	LRdb
IL13	IL13RA2	Ramilowski2015	Ramilowski2015
IL13	IL13RA2	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
IL13	IL13RA2	STRING_talklr	STRING_talklr
IL13	IL13RA2	SignaLink3	SignaLink3
IL13	IL13RA2	UniProt_LRdb	UniProt_LRdb
IL13	IL13RA2	Wang	Wang
IL13	IL13RA2	connectomeDB2020	connectomeDB2020
IL13	IL13RA2	iTALK	iTALK
IL13	IL13RA2	talklr	talklr
BMP2	BMPR2	Baccin2019	Baccin2019
BMP2	BMPR2	CellCall	CellCall
BMP2	BMPR2	CellTalkDB	CellTalkDB
BMP2	BMPR2	DIP	DIP
BMP2	BMPR2	DLRP_talklr	DLRP_talklr
BMP2	BMPR2	EMBRACE	EMBRACE
BMP2	BMPR2	Fantom5_LRdb	Fantom5_LRdb
BMP2	BMPR2	Guide2Pharma	Guide2Pharma
BMP2	BMPR2	HPMR_LRdb	HPMR_LRdb
BMP2	BMPR2	HPMR_talklr	HPMR_talklr
BMP2	BMPR2	HPRD	HPRD
BMP2	BMPR2	HPRD_LRdb	HPRD_LRdb
BMP2	BMPR2	HPRD_talklr	HPRD_talklr
BMP2	BMPR2	InnateDB	InnateDB
BMP2	BMPR2	InnateDB_SignaLink3	InnateDB_SignaLink3
BMP2	BMPR2	LRdb	LRdb
BMP2	BMPR2	Lit-BM-17	Lit-BM-17
BMP2	BMPR2	Ramilowski2015	Ramilowski2015
BMP2	BMPR2	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
BMP2	BMPR2	SIGNOR	SIGNOR
BMP2	BMPR2	STRING_talklr	STRING_talklr
BMP2	BMPR2	SignaLink3	SignaLink3
BMP2	BMPR2	UniProt_LRdb	UniProt_LRdb
BMP2	BMPR2	Wang	Wang
BMP2	BMPR2	connectomeDB2020	connectomeDB2020
BMP2	BMPR2	iTALK	iTALK
BMP2	BMPR2	talklr	talklr
GDF5	BMPR2	Baccin2019	Baccin2019
GDF5	BMPR2	CellCall	CellCall
GDF5	BMPR2	CellTalkDB	CellTalkDB
GDF5	BMPR2	EMBRACE	EMBRACE
GDF5	BMPR2	Fantom5_LRdb	Fantom5_LRdb
GDF5	BMPR2	HPMR_LRdb	HPMR_LRdb
GDF5	BMPR2	HPMR_talklr	HPMR_talklr
GDF5	BMPR2	HPRD	HPRD
GDF5	BMPR2	HPRD_LRdb	HPRD_LRdb
GDF5	BMPR2	HPRD_talklr	HPRD_talklr
GDF5	BMPR2	InnateDB	InnateDB
GDF5	BMPR2	InnateDB_SignaLink3	InnateDB_SignaLink3
GDF5	BMPR2	LRdb	LRdb
GDF5	BMPR2	Lit-BM-17	Lit-BM-17
GDF5	BMPR2	Ramilowski2015	Ramilowski2015
GDF5	BMPR2	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
GDF5	BMPR2	STRING_talklr	STRING_talklr
GDF5	BMPR2	SignaLink3	SignaLink3
GDF5	BMPR2	Wang	Wang
GDF5	BMPR2	connectomeDB2020	connectomeDB2020
GDF5	BMPR2	iTALK	iTALK
GDF5	BMPR2	talklr	talklr
NDP	FZD4	Baccin2019	Baccin2019
NDP	FZD4	BioGRID	BioGRID
NDP	FZD4	CellTalkDB	CellTalkDB
NDP	FZD4	Cellinker	Cellinker
NDP	FZD4	EMBRACE	EMBRACE
NDP	FZD4	Fantom5_LRdb	Fantom5_LRdb
NDP	FZD4	HPMR_Cellinker	HPMR_Cellinker
NDP	FZD4	HPMR_LRdb	HPMR_LRdb
NDP	FZD4	HPMR_talklr	HPMR_talklr
NDP	FZD4	InnateDB	InnateDB
NDP	FZD4	InnateDB_SignaLink3	InnateDB_SignaLink3
NDP	FZD4	LRdb	LRdb
NDP	FZD4	Ramilowski2015	Ramilowski2015
NDP	FZD4	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
NDP	FZD4	SignaLink3	SignaLink3
NDP	FZD4	Wang	Wang
NDP	FZD4	connectomeDB2020	connectomeDB2020
NDP	FZD4	iTALK	iTALK
NDP	FZD4	talklr	talklr
IL3	IL3RA	BioGRID	BioGRID
IL3	IL3RA	CellCall	CellCall
IL3	IL3RA	CellTalkDB	CellTalkDB
IL3	IL3RA	DIP	DIP
IL3	IL3RA	DLRP_talklr	DLRP_talklr
IL3	IL3RA	Fantom5_LRdb	Fantom5_LRdb
IL3	IL3RA	Guide2Pharma	Guide2Pharma
IL3	IL3RA	Guide2Pharma_LRdb	Guide2Pharma_LRdb
IL3	IL3RA	Guide2Pharma_talklr	Guide2Pharma_talklr
IL3	IL3RA	HPMR	HPMR
IL3	IL3RA	HPMR_LRdb	HPMR_LRdb
IL3	IL3RA	HPMR_talklr	HPMR_talklr
IL3	IL3RA	HPRD	HPRD
IL3	IL3RA	HPRD_LRdb	HPRD_LRdb
IL3	IL3RA	HPRD_talklr	HPRD_talklr
IL3	IL3RA	InnateDB	InnateDB
IL3	IL3RA	Kirouac2010	Kirouac2010
IL3	IL3RA	LRdb	LRdb
IL3	IL3RA	NetPath	NetPath
IL3	IL3RA	Ramilowski2015	Ramilowski2015
IL3	IL3RA	SIGNOR	SIGNOR
IL3	IL3RA	STRING_talklr	STRING_talklr
IL3	IL3RA	SignaLink3	SignaLink3
IL3	IL3RA	UniProt_LRdb	UniProt_LRdb
IL3	IL3RA	Wang	Wang
IL3	IL3RA	connectomeDB2020	connectomeDB2020
IL3	IL3RA	iTALK	iTALK
IL3	IL3RA	scConnect	scConnect
IL3	IL3RA	talklr	talklr
IL12A	IL12RB1	Baccin2019	Baccin2019
IL12A	IL12RB1	CellCall	CellCall
IL12A	IL12RB1	CellTalkDB	CellTalkDB
IL12A	IL12RB1	Cellinker	Cellinker
IL12A	IL12RB1	DIP	DIP
IL12A	IL12RB1	DLRP_Cellinker	DLRP_Cellinker
IL12A	IL12RB1	DLRP_talklr	DLRP_talklr
IL12A	IL12RB1	Fantom5_LRdb	Fantom5_LRdb
IL12A	IL12RB1	Guide2Pharma	Guide2Pharma
IL12A	IL12RB1	HPMR	HPMR
IL12A	IL12RB1	HPMR_Cellinker	HPMR_Cellinker
IL12A	IL12RB1	HPMR_LRdb	HPMR_LRdb
IL12A	IL12RB1	HPMR_talklr	HPMR_talklr
IL12A	IL12RB1	InnateDB	InnateDB
IL12A	IL12RB1	LRdb	LRdb
IL12A	IL12RB1	Lit-BM-17	Lit-BM-17
IL12A	IL12RB1	Ramilowski2015	Ramilowski2015
IL12A	IL12RB1	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
IL12A	IL12RB1	SIGNOR	SIGNOR
IL12A	IL12RB1	STRING_talklr	STRING_talklr
IL12A	IL12RB1	SignaLink3	SignaLink3
IL12A	IL12RB1	UniProt_LRdb	UniProt_LRdb
IL12A	IL12RB1	Wang	Wang
IL12A	IL12RB1	connectomeDB2020	connectomeDB2020
IL12A	IL12RB1	iTALK	iTALK
IL12A	IL12RB1	talklr	talklr
SHH	PTCH2	Baccin2019	Baccin2019
SHH	PTCH2	CellTalkDB	CellTalkDB
SHH	PTCH2	Cellinker	Cellinker
SHH	PTCH2	EMBRACE	EMBRACE
SHH	PTCH2	Fantom5_LRdb	Fantom5_LRdb
SHH	PTCH2	HPRD	HPRD
SHH	PTCH2	HPRD_LRdb	HPRD_LRdb
SHH	PTCH2	HPRD_talklr	HPRD_talklr
SHH	PTCH2	LRdb	LRdb
SHH	PTCH2	NetPath	NetPath
SHH	PTCH2	Ramilowski2015	Ramilowski2015
SHH	PTCH2	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
SHH	PTCH2	SIGNOR	SIGNOR
SHH	PTCH2	STRING_talklr	STRING_talklr
SHH	PTCH2	SignaLink3	SignaLink3
SHH	PTCH2	Wang	Wang
SHH	PTCH2	connectomeDB2020	connectomeDB2020
SHH	PTCH2	iTALK	iTALK
SHH	PTCH2	talklr	talklr
IHH	PTCH2	Baccin2019	Baccin2019
IHH	PTCH2	CancerCellMap	CancerCellMap
IHH	PTCH2	CellTalkDB	CellTalkDB
IHH	PTCH2	Cellinker	Cellinker
IHH	PTCH2	EMBRACE	EMBRACE
IHH	PTCH2	Fantom5_LRdb	Fantom5_LRdb
IHH	PTCH2	HPRD	HPRD
IHH	PTCH2	HPRD_LRdb	HPRD_LRdb
IHH	PTCH2	HPRD_talklr	HPRD_talklr
IHH	PTCH2	ICELLNET	ICELLNET
IHH	PTCH2	LRdb	LRdb
IHH	PTCH2	NetPath	NetPath
IHH	PTCH2	Ramilowski2015	Ramilowski2015
IHH	PTCH2	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
IHH	PTCH2	SIGNOR	SIGNOR
IHH	PTCH2	STRING_talklr	STRING_talklr
IHH	PTCH2	SignaLink3	SignaLink3
IHH	PTCH2	Wang	Wang
IHH	PTCH2	connectomeDB2020	connectomeDB2020
IHH	PTCH2	iTALK	iTALK
IHH	PTCH2	talklr	talklr
WNT5A	FZD4	Baccin2019	Baccin2019
WNT5A	FZD4	CellCall	CellCall
WNT5A	FZD4	CellChatDB	CellChatDB
WNT5A	FZD4	CellTalkDB	CellTalkDB
WNT5A	FZD4	Cellinker	Cellinker
WNT5A	FZD4	EMBRACE	EMBRACE
WNT5A	FZD4	Fantom5_LRdb	Fantom5_LRdb
WNT5A	FZD4	HPMR	HPMR
WNT5A	FZD4	HPMR_Cellinker	HPMR_Cellinker
WNT5A	FZD4	HPMR_LRdb	HPMR_LRdb
WNT5A	FZD4	HPMR_talklr	HPMR_talklr
WNT5A	FZD4	LRdb	LRdb
WNT5A	FZD4	Ramilowski2015	Ramilowski2015
WNT5A	FZD4	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
WNT5A	FZD4	SIGNOR	SIGNOR
WNT5A	FZD4	SignaLink3	SignaLink3
WNT5A	FZD4	Wang	Wang
WNT5A	FZD4	connectomeDB2020	connectomeDB2020
WNT5A	FZD4	iTALK	iTALK
WNT5A	FZD4	talklr	talklr
WNT1	LRP6	Baccin2019	Baccin2019
WNT1	LRP6	CancerCellMap	CancerCellMap
WNT1	LRP6	CellCall	CellCall
WNT1	LRP6	CellTalkDB	CellTalkDB
WNT1	LRP6	EMBRACE	EMBRACE
WNT1	LRP6	Fantom5_LRdb	Fantom5_LRdb
WNT1	LRP6	HPRD	HPRD
WNT1	LRP6	HPRD_LRdb	HPRD_LRdb
WNT1	LRP6	HPRD_talklr	HPRD_talklr
WNT1	LRP6	LRdb	LRdb
WNT1	LRP6	NetPath	NetPath
WNT1	LRP6	ProtMapper	ProtMapper
WNT1	LRP6	REACH_ProtMapper	REACH_ProtMapper
WNT1	LRP6	Ramilowski2015	Ramilowski2015
WNT1	LRP6	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
WNT1	LRP6	SIGNOR	SIGNOR
WNT1	LRP6	STRING_talklr	STRING_talklr
WNT1	LRP6	SignaLink3	SignaLink3
WNT1	LRP6	Wang	Wang
WNT1	LRP6	connectomeDB2020	connectomeDB2020
WNT1	LRP6	iTALK	iTALK
WNT1	LRP6	talklr	talklr
IL23A	IL12RB1	Baccin2019	Baccin2019
IL23A	IL12RB1	CellCall	CellCall
IL23A	IL12RB1	CellTalkDB	CellTalkDB
IL23A	IL12RB1	EMBRACE	EMBRACE
IL23A	IL12RB1	Fantom5_LRdb	Fantom5_LRdb
IL23A	IL12RB1	Guide2Pharma	Guide2Pharma
IL23A	IL12RB1	HPMR	HPMR
IL23A	IL12RB1	HPMR_LRdb	HPMR_LRdb
IL23A	IL12RB1	HPMR_talklr	HPMR_talklr
IL23A	IL12RB1	HPRD	HPRD
IL23A	IL12RB1	HPRD_LRdb	HPRD_LRdb
IL23A	IL12RB1	HPRD_talklr	HPRD_talklr
IL23A	IL12RB1	LRdb	LRdb
IL23A	IL12RB1	Ramilowski2015	Ramilowski2015
IL23A	IL12RB1	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
IL23A	IL12RB1	SIGNOR	SIGNOR
IL23A	IL12RB1	STRING_talklr	STRING_talklr
IL23A	IL12RB1	SignaLink3	SignaLink3
IL23A	IL12RB1	UniProt_LRdb	UniProt_LRdb
IL23A	IL12RB1	Wang	Wang
IL23A	IL12RB1	connectomeDB2020	connectomeDB2020
IL23A	IL12RB1	iTALK	iTALK
IL23A	IL12RB1	talklr	talklr
IL21	IL21R	Baccin2019	Baccin2019
IL21	IL21R	CellCall	CellCall
IL21	IL21R	CellTalkDB	CellTalkDB
IL21	IL21R	Fantom5_LRdb	Fantom5_LRdb
IL21	IL21R	Guide2Pharma	Guide2Pharma
IL21	IL21R	HPMR	HPMR
IL21	IL21R	HPMR_LRdb	HPMR_LRdb
IL21	IL21R	HPMR_talklr	HPMR_talklr
IL21	IL21R	HPRD	HPRD
IL21	IL21R	HPRD_LRdb	HPRD_LRdb
IL21	IL21R	HPRD_talklr	HPRD_talklr
IL21	IL21R	LRdb	LRdb
IL21	IL21R	Ramilowski2015	Ramilowski2015
IL21	IL21R	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
IL21	IL21R	SIGNOR	SIGNOR
IL21	IL21R	STRING_talklr	STRING_talklr
IL21	IL21R	SignaLink3	SignaLink3
IL21	IL21R	UniProt_LRdb	UniProt_LRdb
IL21	IL21R	Wang	Wang
IL21	IL21R	connectomeDB2020	connectomeDB2020
IL21	IL21R	iTALK	iTALK
IL21	IL21R	talklr	talklr
AMH	AMHR2	Baccin2019	Baccin2019
AMH	AMHR2	CellTalkDB	CellTalkDB
AMH	AMHR2	DLRP_talklr	DLRP_talklr
AMH	AMHR2	EMBRACE	EMBRACE
AMH	AMHR2	Fantom5_LRdb	Fantom5_LRdb
AMH	AMHR2	Guide2Pharma	Guide2Pharma
AMH	AMHR2	HPMR	HPMR
AMH	AMHR2	HPMR_LRdb	HPMR_LRdb
AMH	AMHR2	HPMR_talklr	HPMR_talklr
AMH	AMHR2	HPRD	HPRD
AMH	AMHR2	HPRD_LRdb	HPRD_LRdb
AMH	AMHR2	HPRD_talklr	HPRD_talklr
AMH	AMHR2	LRdb	LRdb
AMH	AMHR2	Ramilowski2015	Ramilowski2015
AMH	AMHR2	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
AMH	AMHR2	SIGNOR	SIGNOR
AMH	AMHR2	STRING_talklr	STRING_talklr
AMH	AMHR2	SignaLink3	SignaLink3
AMH	AMHR2	UniProt_LRdb	UniProt_LRdb
AMH	AMHR2	Wang	Wang
AMH	AMHR2	connectomeDB2020	connectomeDB2020
AMH	AMHR2	iTALK	iTALK
AMH	AMHR2	talklr	talklr
BMP7	BMPR2	Baccin2019	Baccin2019
BMP7	BMPR2	CellCall	CellCall
BMP7	BMPR2	CellTalkDB	CellTalkDB
BMP7	BMPR2	DIP	DIP
BMP7	BMPR2	DLRP_talklr	DLRP_talklr
BMP7	BMPR2	EMBRACE	EMBRACE
BMP7	BMPR2	Fantom5_LRdb	Fantom5_LRdb
BMP7	BMPR2	Guide2Pharma	Guide2Pharma
BMP7	BMPR2	HPRD	HPRD
BMP7	BMPR2	HPRD_LRdb	HPRD_LRdb
BMP7	BMPR2	HPRD_talklr	HPRD_talklr
BMP7	BMPR2	InnateDB	InnateDB
BMP7	BMPR2	LRdb	LRdb
BMP7	BMPR2	Ramilowski2015	Ramilowski2015
BMP7	BMPR2	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
BMP7	BMPR2	SIGNOR	SIGNOR
BMP7	BMPR2	STRING_talklr	STRING_talklr
BMP7	BMPR2	SignaLink3	SignaLink3
BMP7	BMPR2	UniProt_LRdb	UniProt_LRdb
BMP7	BMPR2	Wang	Wang
BMP7	BMPR2	connectomeDB2020	connectomeDB2020
BMP7	BMPR2	iTALK	iTALK
BMP7	BMPR2	talklr	talklr
BMP6	BMPR2	Baccin2019	Baccin2019
BMP6	BMPR2	CellCall	CellCall
BMP6	BMPR2	CellTalkDB	CellTalkDB
BMP6	BMPR2	DLRP_talklr	DLRP_talklr
BMP6	BMPR2	EMBRACE	EMBRACE
BMP6	BMPR2	Fantom5_LRdb	Fantom5_LRdb
BMP6	BMPR2	Guide2Pharma	Guide2Pharma
BMP6	BMPR2	HPRD	HPRD
BMP6	BMPR2	HPRD_LRdb	HPRD_LRdb
BMP6	BMPR2	HPRD_talklr	HPRD_talklr
BMP6	BMPR2	LRdb	LRdb
BMP6	BMPR2	Ramilowski2015	Ramilowski2015
BMP6	BMPR2	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
BMP6	BMPR2	STRING_talklr	STRING_talklr
BMP6	BMPR2	SignaLink3	SignaLink3
BMP6	BMPR2	UniProt_LRdb	UniProt_LRdb
BMP6	BMPR2	Wang	Wang
BMP6	BMPR2	connectomeDB2020	connectomeDB2020
BMP6	BMPR2	iTALK	iTALK
BMP6	BMPR2	talklr	talklr
GDF6	BMPR2	Baccin2019	Baccin2019
GDF6	BMPR2	CellCall	CellCall
GDF6	BMPR2	CellTalkDB	CellTalkDB
GDF6	BMPR2	EMBRACE	EMBRACE
GDF6	BMPR2	Fantom5_LRdb	Fantom5_LRdb
GDF6	BMPR2	HPMR_LRdb	HPMR_LRdb
GDF6	BMPR2	HPMR_talklr	HPMR_talklr
GDF6	BMPR2	HPRD	HPRD
GDF6	BMPR2	HPRD_LRdb	HPRD_LRdb
GDF6	BMPR2	HPRD_talklr	HPRD_talklr
GDF6	BMPR2	LRdb	LRdb
GDF6	BMPR2	Ramilowski2015	Ramilowski2015
GDF6	BMPR2	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
GDF6	BMPR2	SIGNOR	SIGNOR
GDF6	BMPR2	SignaLink3	SignaLink3
GDF6	BMPR2	Wang	Wang
GDF6	BMPR2	connectomeDB2020	connectomeDB2020
GDF6	BMPR2	iTALK	iTALK
GDF6	BMPR2	talklr	talklr
BMP4	BMPR2	Baccin2019	Baccin2019
BMP4	BMPR2	BioGRID	BioGRID
BMP4	BMPR2	CellCall	CellCall
BMP4	BMPR2	CellTalkDB	CellTalkDB
BMP4	BMPR2	DIP	DIP
BMP4	BMPR2	DLRP_talklr	DLRP_talklr
BMP4	BMPR2	EMBRACE	EMBRACE
BMP4	BMPR2	Fantom5_LRdb	Fantom5_LRdb
BMP4	BMPR2	Guide2Pharma	Guide2Pharma
BMP4	BMPR2	HPMR_LRdb	HPMR_LRdb
BMP4	BMPR2	HPMR_talklr	HPMR_talklr
BMP4	BMPR2	HPRD	HPRD
BMP4	BMPR2	HPRD_LRdb	HPRD_LRdb
BMP4	BMPR2	HPRD_talklr	HPRD_talklr
BMP4	BMPR2	LRdb	LRdb
BMP4	BMPR2	Ramilowski2015	Ramilowski2015
BMP4	BMPR2	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
BMP4	BMPR2	SIGNOR	SIGNOR
BMP4	BMPR2	STRING_talklr	STRING_talklr
BMP4	BMPR2	SignaLink3	SignaLink3
BMP4	BMPR2	UniProt_LRdb	UniProt_LRdb
BMP4	BMPR2	Wang	Wang
BMP4	BMPR2	connectomeDB2020	connectomeDB2020
BMP4	BMPR2	iTALK	iTALK
BMP4	BMPR2	talklr	talklr
IL20	IL22RA1	Baccin2019	Baccin2019
IL20	IL22RA1	CellCall	CellCall
IL20	IL22RA1	CellTalkDB	CellTalkDB
IL20	IL22RA1	Fantom5_LRdb	Fantom5_LRdb
IL20	IL22RA1	Guide2Pharma	Guide2Pharma
IL20	IL22RA1	HPMR_LRdb	HPMR_LRdb
IL20	IL22RA1	HPMR_talklr	HPMR_talklr
IL20	IL22RA1	LRdb	LRdb
IL20	IL22RA1	Ramilowski2015	Ramilowski2015
IL20	IL22RA1	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
IL20	IL22RA1	SIGNOR	SIGNOR
IL20	IL22RA1	SignaLink3	SignaLink3
IL20	IL22RA1	UniProt_LRdb	UniProt_LRdb
IL20	IL22RA1	Wang	Wang
IL20	IL22RA1	connectomeDB2020	connectomeDB2020
IL20	IL22RA1	iTALK	iTALK
IL20	IL22RA1	talklr	talklr
IL24	IL22RA1	Baccin2019	Baccin2019
IL24	IL22RA1	CellCall	CellCall
IL24	IL22RA1	CellTalkDB	CellTalkDB
IL24	IL22RA1	Fantom5_LRdb	Fantom5_LRdb
IL24	IL22RA1	Guide2Pharma	Guide2Pharma
IL24	IL22RA1	HPMR_LRdb	HPMR_LRdb
IL24	IL22RA1	HPMR_talklr	HPMR_talklr
IL24	IL22RA1	LRdb	LRdb
IL24	IL22RA1	Ramilowski2015	Ramilowski2015
IL24	IL22RA1	Ramilowski2015_Baccin2019	Ramilowski2015_Baccin2019
IL24	IL22RA1	SignaLink3	SignaLink3
IL24	IL22RA1	UniProt_LRdb	UniProt_LRdb
IL24	IL22RA1	Wang	Wang
IL24	IL22RA1	connectomeDB2020	connectomeDB2020
IL24	IL22RA1	iTALK	iTALK
IL24	IL22RA1	talklr	talklr
IL27	IL27RA	Baccin2019	Baccin2019
IL27	IL27RA	CellTalkDB	CellTalkDB
IL27	IL27RA	Cellinker	Cellinker
IL27	IL27RA	EMBRACE	EMBRACE
IL27	IL27RA	Fantom5_LRdb	Fantom5_LRdb
IL27	IL27RA	Guide2Pharma	Guide2Pharma
