B.cell_control,CTL_control,MC_control,MoD.Ma_control,moDC_control,NKT_control,NKT.p_control,nrMa_control,pDC_control,rMa_control,Treg_control
ECE1,0.327324585065726,0.168416493931998,0.412677451304061,1.70042366256039,0,0,0.535724266412461,0.130919066019185,0,0.101012563742939,0.152991510334399
RP5-1071N3.1,0,0.0567536889897843,0,0,0,0,0,0,0,0,0
NBPF3,0,0,0,0,0,0,0,0.080480306469007,0,0,0.0687970830036806
ALPL,0,0,0,0,0,0,0.0413744595461222,0,0,0,0
RP11-63N8.3,0,0,0,0,0,0,0,0,0,0,0
RAP1GAP,0,0,0,0,0,0,0.00932598321509541,0,0,0,0
USP48,1.70955913747807,1.01998090628114,1.70957577344557,0.219490781387182,0,0,0.147276248494201,0.354453708478301,1.39742873113471,0.0461552663158866,0.735719197659539
HSPG2,0,0,0.937667177891016,0,0,0,0.550729843424619,0,0,0,0
LINC00339,0,0,0.713129725043881,0,0,0,0,0,0,0.114626318202659,0.0461424880029531
CDC42,3.39836213853426,3.15825135995194,2.60657571030236,2.87048039213883,18.6915887850467,4.07830342577488,3.82574631127082,5.92340417139625,0,4.51722313140989,3.00324299341351
RP1-224A6.9,0,0,0,0,0,0,0,0.0715553265785105,0,0,0
WNT4,0,0,0,0,0,0,0.00932598321509541,0,0,0,0
ZBTB40,0.41101302714037,0.569780823579459,0.224537452847135,0,0,0,0,0,0,0,0.208644182975238
C1QA,0,0,0,0,18.6915887850467,0,0,1.96783796242701,0,1.09829763866008,0
C1QC,0,0,0,0,18.6915887850467,0,0,0.045172627194825,0,1.09829763866008,0
C1QB,0,0,0,0,0,0,0,0.975209381689448,0,1.54455445544554,0
EPHB2,0,0,0,0,0,0,0.00932598321509541,0.0560827332480876,0,0,0
KDM1A,0.126021112968439,0.363423392867045,0,0,0,0,1.064718173772,0.112165466496175,1.39742873113471,0,0.505665691432381
LUZP1,0.0279634238416152,0.427721124791354,0.673612358541405,0.595793199290375,0,0,0.0254755002114466,0.517691848432549,1.05932203389831,0.0801288793816555,0.353473800910257
RP5-1057J7.6,0.364243445592497,0.272084341993888,0.506790999391851,0,0,0,0,0,0,0,0
HNRNPR,1.68801769842789,1.66142844409062,0.6232859636001,0.766957948474593,0,0,4.17525227682778,0.447934301213788,1.05932203389831,0.193308168284954,1.93957299902471
ZNF436,0.0760490972972151,0.0620347394540943,0,0,0,0,0,0,0,0,0
C1orf213,0,0,0,0,0,0,0,0,0,0,0.0875350140056022
TCEA3,0,0,0,0,0,0,0.204549667374998,0,0,0.0213483625805901,0
ASAP3,0,0,0,0,0,0,0.141886235616283,0,0,0,0
E2F2,0,0,0,0.212314225053079,0,0,0.00932598321509541,0,0,0,0
ID3,1.54879788173258,0.436935192539807,0,0,0,0,0,0.776272374932645,0,0.821342967848476,0.570393128292578
RPL11,47.4950694777815,23.9749247960709,40.8139148457237,47.8844905785856,93.4579439252336,103.584966624899,42.4436957765546,25.2079590866628,18.8762422904567,66.5932050059281,28.5814087854863
TCEB3,0.287303697760598,0.137118696686619,0.430876178499165,0,0,0,0.253744426895474,0.265038932420137,0,0.315034118821412,0.29497691943113
RP5-886K2.3,0,0,0,0,0,0,0.00932598321509541,0,0,0,0
PITHD1,0.293001555064474,0.149243916268274,1.55668335484711,0,0,0,0.0621515988582968,0.0617048684381095,0,0.339276155453746,0.581197805120986
LYPLA2,0.71254680423927,0.759676358070639,0.20633872565203,0.493973523019166,0,0,0.0528256156432014,0.0617048684381095,0,0.0583158385817588,0.317912074313565
GALE,0.046653541470333,0,0,0.163988192850115,0,0,0.270001521058548,0,0,0.0587805168010655,0.131001506517325
HMGCL,0,0.100948750901108,0,0,0,0,0.186764352065162,0.142019743773762,0,0.0374321542204754,0.129078419995489
FUCA1,0,0.137542472599458,0.919468450695912,0,0,0,0.0186519664301908,0.837354974406334,0,0,0.131001506517325
CNR2,0.113071008593397,0,0,0,0,0,0,0,0,0,0
PNRC2,0,0,0,0,0,0,0,0,0,0,0
SRSF10,1.15207047072014,1.50201570346789,0.20633872565203,0.493973523019166,0,0,0.619704976064171,0.292498167265318,2.45675076503302,0.130565347956652,1.21671090480266
MYOM3,0,0,0,0,0,0,0,0,0,0,0
IL22RA1,0,0,0,0,0,0,0,0,0,0,0
IFNLR1,0.10401252113883,0.158277936055714,0,0,0,0,0,0,0.529661016949152,0,0.0834933622776989
GRHL3,0,0,0,0,0,0,0.218942943468932,0,0,0,0
STPG1,0.111929439681225,0,0,0,0,0,0,0,0,0,0.0517973686936704
NIPAL3,0.393895643885534,0.598320071289899,0.430876178499165,0,0,0,0.151047330701667,0.0416403811760493,0,0,0.657935750304598
RCAN3,0.118794689438732,1.17071431115658,0,0,0,0,0.319723442940384,0.0899889063233442,0,0.0195400277468394,0.794258468936296
RP4-594I10.3,0,0.0941265060240964,0,0.493973523019166,0,0,0.0413744595461222,0,0,0,0
NCMAP,0,0,0,0,0,0,0,0,0,0,0
SRRM1,2.63725499172639,3.3823711092902,1.46683959340333,2.65047898245938,0,0,3.15457092690978,3.07680972271684,2.11864406779661,1.15169007081925,3.36610145147524
CLIC4,0.301574039535203,0,0,0.383478974237297,0,0,0.0507004427612176,0.33527280635002,0,0.293664268452506,0
RUNX3,4.36981210895258,4.92059489044447,2.08167308143406,6.29850205771922,0,0,0,1.03267318227389,0.529661016949152,1.33302437929834,3.37991687295958
RP11-84D1.1,0,0,0,0,0,0,0,0,0,0,0
RP11-84D1.2,0,0,0,0,0,0,0,0,0,0,0
SYF2,0.871551841829716,1.3000343859948,2.274082866535,0.75978139214049,0,4.07830342577488,1.15840505250041,1.28006702850456,2.98641178198217,1.23411952915532,1.22835125990697
C1orf63,2.95716914281286,3.2161406752747,2.49435053273812,2.65714491050122,0,0,0.157230065922828,2.26275271389495,3.51607279893132,0.124475810863792,2.12163246808833
RP3-465N24.6,0,0,0,0,0,0,0,0.0448933782267116,0,0,0
RHD,0,0,0,0,0,0,0,0,0,0,0
TMEM50A,1.23874922365927,2.15984337696433,2.18423910509122,1.09027735060181,0,0,1.92347427306589,4.1943254762812,1.92708974808386,0.321200859728248,2.61501179657269
RHCE,0,0,0,0,0,0,0,0,0,0,0
TMEM57,0.374861114854141,0.323601689526329,0.619016176956091,0,0,0,0.043499632428106,0.0938949201159151,0,0.75759290505628,0.78177057887448
LDLRAP1,0,0.0611246943765281,0,0,0,0,0.0950863344894942,0,0,0,0.397003821965387
RP11-70P17.1,0,0,0,0,0,0,0.0413744595461222,0,0,0,0
MAN1C1,0,0.0576834333179511,0.20633872565203,0,0,0,0,0,0,0,0.306787994106407
RP1-187B23.1,0,0.142259504729433,0.20633872565203,0,0,0,0,0,0,0,0.0458610410456317
SEPN1,0.0491985555304096,0,0,0,0,0,0.515225975517106,0.210434764585631,0,0,0.172649181832136
RP1-317E23.3,0,0,0,0,0,0,0,0,0,0,0.0874278720055954
MTFR1L,0.115428689658038,0.130342796868298,0.224537452847135,0,18.6915887850467,0,0,0.0895863053497009,0,0.0195400277468394,0.157785729264569
AUNIP,0,0,0,0,0,0,0.541403860209523,0,0,0,0
RP1-125I3.2,0,0,0,0,0,0,0,0.439869798539632,0,0,0
PAQR7,0,0,0,0,0,0,0,0,0,0,0
STMN1,0,0.369366431689494,0.843553629803226,0,0,0,6.61612140148633,0.0937203228784494,3.85417949616773,0.305250305250305,0.190865845420059
PAFAH2,0,0.152252523229397,0.6554136313463,0,0,0,0,0.160960612938014,0,0,0
PDIK1L,0.110809568929113,0.152890751159415,0,0,0,0,0,0,0,0.0195400277468394,0.255549199176968
ZNF593,0.532930900576606,0.170652019359283,0.224537452847135,0.163988192850115,0,0,0.753588461494525,0.312090509609076,0,0.970496067211153,0.379215398471798
CNKSR1,0,0,0,0,0,0,0.847661836703331,0,0,0,0
CEP85,0,0.0687568756875688,0,0,0,8.15660685154976,0,0,0,0.0461552663158866,0
SH3BGRL3,8.5172560751396,12.3898318265938,17.5736280759322,24.4822478290836,0,32.626427406199,1.39963820607234,16.1700296932757,9.53389830508475,10.5467426083461,10.9741809320409
UBXN11,0.289025198588106,0.111383381599465,0,0.376302417903193,0,0,0.0186519664301908,0.463139058336752,0,0.0488901926273589,0.0868960722975322
CD52,20.4017457943434,14.9890486375901,2.00263834842911,6.48071082359239,0,34.1316563034415,0,5.00450575024223,3.17796610169492,2.74908227720511,14.3349019554914
AIM1L,0,0,0,0,0,0,0,0,0,0,0
ZNF683,0,2.4434384264266,0,0,0,0,0,0,0,0,0.231970579872028
LIN28A,0,0,0,0,0,0,0,0,0,0,0
DHDDS,0.490275477147392,0.772126480308145,0,0,0,0,0.0441274666416375,0.142266059621409,0.529661016949152,0.0461552663158866,0.216599816788312
RP3-476K8.3,0,0,0,0,0,0,0,0,0,0,0
HMGN2,2.33814542968472,2.24878628922584,2.50280300830749,1.79605447038179,0,8.15660685154976,6.37206787811936,2.33733489879786,2.45675076503302,2.2184752854894,1.72418174635617
RPS6KA1,0.475956884110595,0.387789843060359,1.2465719272002,0,0,0,0.0693524091914084,0.217918102027759,0,0.191097696404239,0.215219474762128
ARID1A,0.935697648576129,0.69663563542339,0.20633872565203,0.212314225053079,0,0,1.33100373494578,0.376089894833798,0,0.394863849294043,0.492681777244381
PIGV,0,0,0,0,0,0,0.227520931925737,0,0,0,0
ZDHHC18,0.172666373934271,0.131653230125217,0.20633872565203,0.219490781387182,0,0,0,0.0715553265785105,0,0.0374321542204754,0.0986241925144238
SFN,0,0,0,0,0,0,2.65267988922428,0,0,0,0
GPN2,0.141731002747356,0.0433500953702098,0,0,0,0,0.0714775820733922,0.113840295878945,0,0.166333998669328,0.361662959899586
GPATCH3,0.111326342039053,0,0,0,0,0,0.282759210820914,0.0485476956836244,0.529661016949152,0,0
NUDC,0.837622206431241,0.798330501247351,0.430876178499165,0.163988192850115,0,0,0.392330393813074,0.675702068298549,0,0.134166345949499,0.605803317838717
C1orf172,0,0,0,0,0,0,0.0857603512743988,0,0,0,0.0461424880029531
TRNP1,0,0,0,0,0,0,0,0,0,0.305250305250305,0
FAM46B,0,0,0,0,0,0,0,0,0,0,0
SLC9A1,0,0.164149704530532,0.20633872565203,0,0,0,0.0348014834265421,0.0773377261161767,0,0,0.089903802930864
WDTC1,0.0810241451952682,0.186979170118155,0,0,0,0,0,0.122120687645056,0,0.065695294062726,0.206024252668513
TMEM222,0.244276840541364,0.181958519345702,0,0,0,0,0.00932598321509541,0.0806479896233857,0,0,0.444303098914993
SYTL1,0.433190573368789,0.104384773975075,0,0,0,0,0.516316238875818,0,0,0.105862374594674,0.193709112079638
MAP3K6,0.0760490972972151,0.161135593787189,0,0.163988192850115,0,0,0.00932598321509541,0.0801839300286995,0,0,0.151206968005507
FCN3,0,0,0,0,0,0,0,0,0,0,0
CD164L2,0,0,0,0,0,0,0.24414658561,0,0,0.0488901926273589,0
GPR3,0,0,0,0,0,0,0,0,0,0,0
WASF2,0.523635007729036,0.964929688289811,1.2605008677513,0.43180500644026,0,0,0.965228417430498,2.69938745381204,1.05932203389831,0.136171704910357,0.80933344101617
RP1-159A19.4,0,0,0,0,0,0,0,0,0,0,0
AHDC1,0.363597000882848,0.207441429500656,0,0,0,0,0,0.0208201905880246,0,0.0374321542204754,0.0815162013450173
FGR,0.0991705712016337,0.0432600795985465,0.20633872565203,1.14992629441963,0,0,0,1.32620835546141,0,0.424616081781468,0
IFI6,0,0.609300466321963,0.412677451304061,0,18.6915887850467,0,0.615204095243172,0.464548259260865,0,0,0.41545444500349
FAM76A,0.285815562208788,0.521389509434449,0,0,0,0,0.00932598321509541,0.145503688437424,0.529661016949152,0.0488901926273589,0.477219323133147
STX12,0.538919673326446,0.497631485193591,1.47110938004733,0.163988192850115,0,0,1.20681067907312,0.811907650712554,0,0.0870436566433161,0.880971536864544
PPP1R8,0,0.343792375947736,0,0,0,0,0.23295361893447,0.135297963758907,0.529661016949152,0.0586200832405182,0.181010088049108
THEMIS2,0.351992665883319,0.0999252215883535,0,0.438981562774364,0,0,0,1.15430121683851,3.85417949616773,0.509244588386391,0.357320221097564
RPA2,0.584577345719753,0.45493501308043,0.713129725043881,0,0,0,0.262237683892519,0.469969002585555,0,0.287515089872556,0.459646428368881
XKR8,0.0370452693191079,0.265313962384142,0,0,0,0,0.086999264856212,0,0,0.0461552663158866,0.109953544627395
EYA3,0.454621462693429,0.166977061427698,0,0.212314225053079,0,0,0,0.083928995815973,0,0.0195400277468394,0.165320725453965
PTAFR,0.269241724717196,0,0.861752356998331,0,0,0,0.0254755002114466,0.585229772947546,0,0.342682459470781,0
DNAJC8,1.07282152358559,1.52266767812641,0.937667177891016,1.72670939746878,0,0,1.51642725172547,0.972605080775247,0.529661016949152,1.73487554944311,2.21190182359398
ATPIF1,1.37471897128782,1.47092026709786,2.91129777068619,0.219490781387182,0,4.07830342577488,4.79565359316812,0.735626077043034,0,3.71078542837441,1.56722985638064
RP5-1092A3.4,0.158471729706257,0.139383566125472,0,0,0,0,0,0,0,0,0
RP5-1092A3.5,0,0,0,0,0,0,0,0,0,0,0
SESN2,0,0.259411143616368,0,0.43180500644026,0,0,0.0186519664301908,0.0200644872620603,0,0.0195400277468394,0.113921166552745
MED18,0,0.158277936055714,0,0.493973523019166,0,0,0.00932598321509541,0,0,0,0.0765784737910173
PHACTR4,0.688814094406253,0.720982760244989,0.6554136313463,0.43180500644026,0,0,0.470640604355691,0.268418730283422,0,0.0390800554936788,1.00794454420871
RCC1,0.189709762377983,0,0.412677451304061,0,0,0,0.219336725741358,0,0,0,0.0461424880029531
TRNAU1AP,0.306825099534365,0.352002689501863,0.224537452847135,0,0,0,0.105651231286403,0.809696393510867,1.39742873113471,0.305250305250305,0.349286394035024
SNHG12,0.609061776988454,0.871038806599428,0.20633872565203,0.32797638570023,0,0,0.0186519664301908,0.120517751962367,1.58898305084746,0,0.780176517715265
TAF12,0,0.22784034269043,0.224537452847135,0,0,0,0.541403860209523,0.267656941341597,0,0.0374321542204754,0.593788012791085
RAB42,0,0,0,0,0,0,0,0,0,0,0
RNU11,0.0783834203389299,0.109146658874696,0,1.19158639858075,0,0,0,0.197564979402544,0.529661016949152,0,0.257212939548697
GMEB1,0.25159349817581,0.463414560368141,0.224537452847135,0,0,0,0,0.684299097459469,1.92708974808386,0.0195400277468394,0.296172863562476
YTHDF2,0.675955253471808,0.479927247910112,1.99182931999028,0.212314225053079,18.6915887850467,4.83091787439614,0.502096810719068,0.628258608239902,0.529661016949152,0.101316808401698,1.22970104181894
EPB41,0.809356394338167,1.57505556209551,0,0,0,0,0,0.102770243626112,0.529661016949152,0.0488901926273589,1.50635790379188
TMEM200B,0,0,0,0,0,0,0,0,0,0,0
SRSF4,0.527707531033828,0.637766945248703,0,0.219490781387182,0,0,0.699662478338002,0.529157579943121,0,0.065695294062726,0.71002787460073
RP11-242O24.5,0,0.0467027834858958,0,0,0,0,0,0,0,0,0
MECR,0.281892015152873,0,0.506790999391851,0,0,0,0.235200037632006,0.0595604945268695,0,0.445037828215398,0
PTPRU,0,0,0,0,0,0,0.850416521267721,0,0,0,0
MATN1-AS1,0,0.0448591422931994,0,0,0,0,0,0,0,0,0.0829359319925358
LAPTM5,7.13762396214119,3.93898893406561,8.43040822392514,3.94388505731134,18.6915887850467,4.07830342577488,0,7.94568456498208,2.98641178198217,5.23027225602945,3.40460392766438
SDC3,0,0,0,0,0,0,0,0.0485476956836244,0,0,0
PUM1,1.22383383499418,0.679543444300706,0,0.219490781387182,0,0,0.461514100573734,0.65194788306159,0.529661016949152,0.0390800554936788,1.16251693346882
NKAIN1,0,0,0,0,0,0,0,0,0,0,0
SNRNP40,0.582469488871035,0.523311681246181,0,0,0,0,0.0507004427612176,0.20180015417398,0,0.372664593534581,0.376536908410544
ZCCHC17,0.430660580473585,0.199361909714038,1.48503832059843,0.424628450106157,0,0,0.159414236633407,0.214127289727481,0,0.223306180636643,0.369939222910961
FABP3,0,0,0,0,0,0,0,0,0,0,0
SERINC2,0,0,0.20633872565203,0,0,0,1.79808261606696,0.100189630110953,1.39742873113471,0,0
AC114494.1,0,0,0,0,0,0,0,0,0,0,0
RP11-439L8.3,0,0,0,0,0,0,0,0,1.39742873113471,0,0
RP11-439L8.4,0,0,0,0,0,0,0,0,0,0,0
TINAGL1,0.0810241451952682,0,0,0,0,0,0,0.0773377261161767,0,0,0
PEF1,0.151309330059423,0.214158675294863,1.47110938004733,0,0,0,0.0963252480713074,0.204227427127307,0,0.191416389791474,0.28729462822464
COL16A1,0,0,0.673612358541405,0,0,0,0,0,0,0,0
BAI2,0,0,0,0,0,0,0,0,0,0,0
SPOCD1,0,0,0,0,0,0,0,0,0,0,0
RP11-84A19.2,0,0,0,0,0,0,0,0,0,0,0
RP11-84A19.4,0,0.192786672257098,0,0,0,0,0,0.0245652563752982,0,0,0
PTP4A2,1.99025075511621,4.18143234188633,2.66544167853169,4.65833704960198,0,0,2.39964700767975,2.90197106593807,1.58898305084746,1.96672940796286,3.3174054328046
RP4-534N18.2,0,0,0,0,0,0,0,0,0,0,0
KHDRBS1,1.34886750330674,2.25319723593032,1.68719435732511,0.877452497256463,0,0,1.03510400734885,1.55044924294057,2.79485746226942,0.911317411783964,1.34062736561292
RP11-277A4.4,0,0,0,0,0,0,0,0,0,0,0
TMEM39B,0.111326342039053,0.0658761528326746,0.506790999391851,0,0,0,0.24196670538134,0.0426508008594728,0,0.293685756240822,0
KPNA6,0.868772262253897,0.741423673602285,0.937667177891016,0.82246053701166,0,4.07830342577488,0.847603184541764,0.3983408995667,1.92708974808386,0.258668425891207,0.902711968433338
TXLNA,0.608773099849543,0.538925031022241,0,0.163988192850115,0,0,1.16464478890472,0.269805982970583,0,0,0.282671617544917
CCDC28B,0.250162605693701,0,0.224537452847135,0.163988192850115,0,0,0,0.0208201905880246,0,0,0
IQCC,0,0,0,0,0,0,0,0,0,0,0
DCDC2B,0.0760490972972151,0,0,0,0,0,0,0,0,0,0.131001506517325
TMEM234,0.0279634238416152,0.125628140703518,0,0,0,0,0.444490860065771,0.62142679592344,0,0,0
EIF3I,0.778329034030557,0.513418773543275,0.506790999391851,0,0,4.07830342577488,1.08713408943383,0.761530157966565,0,0.525006274036507,1.48039106010283
LCK,0.151339274898581,2.48129420261385,0,0,0,0,0,0,0,0,2.1089517650706
HDAC1,0.269585094376706,0.581445948214113,0.430876178499165,0,0,0,1.06167161984367,0.242172213677857,0,0.407792182914871,1.23493838920592
MARCKSL1,0.721682567519809,0.263817806487225,0,4.31492078101619,0,0,0.409598820330493,1.10168364664259,1.05932203389831,1.0892775336726,0.049862877088008
TSSK3,0,0,0,0,0,0,0,0,0,0,0
FAM229A,0,0.152416286671494,0,0,0,0,0,0,0,0,0.175070028011204
BSDC1,0.514044571356444,0.643480482653055,0,0,0,0,0.0186519664301908,0.317024436544397,4.19228619340414,0,0.61901038899301
ZBTB8B,0,0,0,0,0,0,0,0,0,0,0.124602828484207
ZBTB8A,0,0,0,0,0,0,0,0,0,0,0
ZBTB8OS,0.398221378108171,0.393983219917203,0.224537452847135,0.219490781387182,0,0,0.0559558992905725,0.0378121868678275,1.39742873113471,0.0569721819673148,0.619672278555583
RBBP4,0.53590635011849,1.53124846364749,1.16220463073815,0.219490781387182,0,0,0.0969530822848389,0.745200812300574,3.32451847921858,0.62921386746571,1.02173006545904
SYNC,0.541290669443622,0.504085340890986,0,0,0,0,0.752941101340824,0.0424347353769902,1.39742873113471,0.0461552663158866,0.292806511855531
KIAA1522,0,0,0.20633872565203,0,0,0,0.75564357207553,0.0773377261161767,0,0.658164618528359,0
YARS,0.296549564530657,0.364554619762109,0.412677451304061,0,0,0,0.316932860033925,0.138356980598895,1.39742873113471,0.0390800554936788,0.628221943928898
S100PBP,0.494755117018541,1.12568233115361,0.673612358541405,0,0,0,1.31758752921201,0.0715553265785105,1.39742873113471,0.0390800554936788,0.667824711054987
FNDC5,0,0,0,0,0,0,0,0,0,0,0
HPCA,0,0,0,0,0,0,0,0,0,0,0
TMEM54,0,0,0,0,0,0,0.874061102405315,0.618314474741854,0,0,0
RNF19B,0,0,0,0.163988192850115,0,0,0.0942000751893236,0.369849337332741,0,0.112935280369129,0.0922849760059062
AK2,0.423293566757714,0.933319434467453,0.224537452847135,0,0,0,1.0772160133719,0.329006311560443,0,0.427852102190321,0.442287681341697
ADC,0,0.191345266909965,0,0,0,0,0,0,0,0,0.155402253094458
TRIM62,0.111819300011182,0,0,0.212314225053079,0,0,0,0,0,0,0
ZNF362,0.0714694110920526,0.29112536318375,0.224537452847135,0,0,0,0,0,0,0,0.206309454532499
PHC2,0.0279634238416152,0.533516225132698,0.430876178499165,0,0,0,0.0348014834265421,0.988822927019314,0,0.446424706946864,0.383938365735839
ZSCAN20,0,0,0,0,0,0,0,0,0,0,0
CSMD2,0,0.0457540263543192,0,0,0,0,0,0,0,0,0
SMIM12,0.127133995043249,0.578328709120252,0.20633872565203,0.219490781387182,0,0,0,0.222030434675099,0,0.114585486690085,0.156294036345956
GJB5,0,0,0,0,0,0,0.0413744595461222,0,0,0,0
GJB4,0,0,0,0,0,0,0,0,0,0,0
GJB3,0,0,0,0,0,0,0.295185344008865,0,0,0,0
DLGAP3,0,0,0,0,0,0,0,0.0923755171665351,0,0.0461552663158866,0
RP11-244H3.4,0,0.0941265060240964,0,0,0,0,0,0.0448933782267116,0,0,0
ZMYM6NB,0,0,0,0,0,0,0,0,0,0,0
ZMYM6,0.223145642050235,0.43588125932708,0.430876178499165,0,0,0,0,0.166397935559195,0,0.0374321542204754,0.345268692256082
ZMYM1,0.0662989286093137,0.26450841615115,0,0,0,0,0,0,0,0.0586200832405182,0.229735421373052
SFPQ,3.61804044173792,4.69655397015933,2.72734046115462,3.14496313377081,0,0,2.61459100779034,2.85392581239753,13.6811825562998,0.714038765679336,4.38791023387049
ZMYM4,0.0916422287390029,0.332374317923083,0.430876178499165,0.219490781387182,0,0,0.141886235616283,0.144885616053756,0,0.0374321542204754,0.248724462152676
KIAA0319L,0.457344841044567,0.401558218353268,0.224537452847135,0,0,0,0.255451780981294,0.106305258314481,1.39742873113471,0,0.893024602541636
NCDN,0.0714694110920526,0,0,0,0,0,0.00932598321509541,0,0,0,0
RP4-728D4.2,0.0760490972972151,0,0,0,0,0,0,0,0,0.0488901926273589,0.0549767723136975
TFAP2E,0,0,0,0,0,0,0,0,0,0.0488901926273589,0
PSMB2,0.652061469543588,0.57504832633824,1.35461441583909,0.212314225053079,0,0,1.28678682104709,0.448947999331728,2.11864406779661,1.09254056905517,0.389658800555655
C1orf216,0.158472841481515,0.220360994057061,0,0,0,0,0,0.057757562630857,0,0,0.0823858955346845
CLSPN,0,0.113507377979569,0.506790999391851,0,0,0,0.816999836508269,0,0,0,0.0970496894409938
AGO4,0.116270944280538,0.949252452824414,0,0,0,0,0.00932598321509541,0.403003486688555,0,0.0374321542204754,0.636810252520877
AGO1,0.503117821719111,0.887589724754975,0.224537452847135,0.815283980677557,0,0,0.0279779496452862,0.422001831068524,0,0.065695294062726,0.308514004971167
AGO3,0.571791134643521,0.737714391969992,0.713129725043881,1.20026127109141,0,0,0.0254755002114466,1.68906627557113,2.45675076503302,0.124475810863792,1.05298589806432
TEKT2,0,0,0,0,0,0,0,0,0,0.0488901926273589,0
ADPRHL2,0.0863006368987003,0.152664230693372,0.224537452847135,0,0,0,0.0528256156432014,0.100544793731067,0,0.0195400277468394,0.143318284285445
COL8A2,0,0,0,0.383478974237297,0,0,0,0.0322313436924872,0,0,0
TRAPPC3,0.184708253830184,0.174499818494212,0.713129725043881,0.493973523019166,0,0,0.0621515988582968,0.917224578934713,0,0.0587805168010655,0.513480048380855
MAP7D1,0.448109023842055,0.343143037529611,0.506790999391851,0.877452497256463,0,0,0.187392186278693,0.243628486104667,1.92708974808386,0.0978605722947442,0.768844371646826
THRAP3,0.934811222721096,1.68764370125829,1.96944790386982,0.636942675159236,0,0,2.09437065034648,0.723032437141458,1.92708974808386,0.318919424316328,1.1297284138496
SH3D21,0,0,0.20633872565203,0,0,0,0,0.0448933782267116,0,0.0195400277468394,0.0687970830036806
EVA1B,0,0.0783699059561129,0.224537452847135,0,0,0,0,0.640860412432126,0,0.0195400277468394,0.0745212012817646
RP11-268J15.5,0,0,0,0,0,0,0,0.134680134680135,0,0,0
STK40,0.238701233717987,0.146396627240364,0.224537452847135,0.163988192850115,0,0,0.44589111339011,0.216575395243751,0,0.138444717963414,0.0452724268284401
