ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-202427	Phosphorylation of CD3 and TCR zeta chains	11/874	19/4579	0.000193676644744738	0.000636446084031119	0.000328784812192163	919/915/916/917/920/1445/3122/3123/3932/55824/5795	11
R-HSA-383280	Nuclear Receptor transcription pathway	19/874	44/4579	0.000197657699755	0.000647656497468113	0.000334576054795359	367/2099/2100/3172/9611/9612/8431/7182/2908/3164/2516/5465/5468/5914/5916/6256/6257/7067/7421	19
R-HSA-392518	Signal amplification	14/874	28/4579	0.0002129480213414	0.000695752586968883	0.000359422250176954	2767/10672/9630/2769/2770/2773/2776/2782/2783/10681/54331/1432/6714/6915	14
R-HSA-2151201	Transcriptional activation of mitochondrial biogenesis	18/874	41/4579	0.000225479458033558	0.000732486125097589	0.000378398609271355	1386/801/805/808/814/1385/1387/54205/8841/4208/4209/8648/10499/9611/5465/6256/6648/79718	18
R-HSA-3928662	EPHB-mediated forward signaling	18/874	41/4579	0.000225479458033558	0.000732486125097589	0.000378398609271355	60/998/1947/2047/2048/2049/2534/3265/3985/4067/5058/5747/5879/5921/387/6383/6714/7525	18
R-HSA-5607764	CLEC7A (Dectin-1) signaling	33/874	96/4579	0.000252640550569774	0.000818382638170464	0.000422772311344831	8945/801/805/808/841/1147/8454/3551/8517/3553/6885/4772/4773/4775/4790/4792/5530/5532/5534/5580/5687/5688/5694/5717/5970/6500/6714/6850/10454/23118/7189/7314/7321	33
R-HSA-5628897	TP53 Regulates Metabolic Genes	21/874	52/4579	0.000287750398210095	0.000929466485127493	0.000480157662085026	207/208/10000/54205/2475/5052/5562/5563/5564/5728/57521/2810/7157/8626/7295/7529/7531/7532/7533/10971/7534	21
R-HSA-163615	PKA activation	10/874	17/4579	0.000321900941307637	0.00103390217589487	0.000534108609127748	107/108/113/801/805/808/5566/5567/5573/5577	10
R-HSA-196299	Beta-catenin phosphorylation cascade	10/874	17/4579	0.000321900941307637	0.00103390217589487	0.000534108609127748	324/8312/1452/1499/10023/2932/5515/5518/5519/5528	10
R-HSA-9616222	Transcriptional regulation of granulopoiesis	20/874	49/4579	0.000338122491319597	0.00108294442994474	0.000559443588306405	1017/1019/1026/1051/1385/1869/2033/2672/3014/3015/3020/3021/51176/4609/5371/5914/6256/6774/7027/7029	20
R-HSA-389948	PD-1 signaling	11/874	20/4579	0.00035670327904116	0.00113924614682528	0.000588528769086243	919/915/916/917/920/1445/3122/3123/3932/5781/5777	11
R-HSA-186712	Regulation of beta-cell development	13/874	26/4579	0.000359363161443425	0.00114132937028261	0.000589604951736051	207/208/10000/1387/2033/2308/2645/3280/3172/2648/8850/4851/3516	13
R-HSA-8863795	Downregulation of ERBB2 signaling	13/874	26/4579	0.000359363161443425	0.00114132937028261	0.000589604951736051	207/208/10000/1950/1956/2064/2065/2066/3320/3084/5782/10273/7314	13
R-HSA-389359	CD28 dependent Vav1 pathway	8/874	12/4579	0.000407517518209675	0.00127996524365856	0.000661223539287579	998/2534/2885/3932/5058/5062/5879/7409	8
R-HSA-8984722	Interleukin-35 Signalling	8/874	12/4579	0.000407517518209675	0.00127996524365856	0.000661223539287579	3592/3595/3572/3716/3717/6772/6774/7297	8
R-HSA-912694	Regulation of IFNA signaling	8/874	12/4579	0.000407517518209675	0.00127996524365856	0.000661223539287579	3716/5781/5777/8651/9021/6772/6773/7297	8
R-HSA-933543	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10	8/874	12/4579	0.000407517518209675	0.00127996524365856	0.000661223539287579	843/841/1147/8772/3551/8517/57506/8737	8
R-HSA-3000171	Non-integrin membrane-ECM interactions	20/874	50/4579	0.000464320074177914	0.00145435791829281	0.00075131390863064	1278/780/4921/2247/2335/3673/3655/3685/3688/3690/3691/3693/284217/5155/5578/6382/6383/6385/7040/3371	20
R-HSA-1168372	Downstream signaling events of B Cell Receptor (BCR)	28/874	80/4579	0.000524836606973788	0.00163939346738791	0.000846902332826414	8945/801/805/808/1147/8454/3265/3551/8517/3845/6885/4772/4773/4775/4790/4792/4893/5530/5532/5534/5579/5687/5688/5694/5717/5970/6500/7314	28
R-HSA-4839743	phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex	9/874	15/4579	0.000533997003691172	0.00163956883982901	0.000846992929338138	324/8312/1452/1499/2932/5515/5518/5519/5528	9
R-HSA-5339716	Misspliced GSK3beta mutants stabilize beta-catenin	9/874	15/4579	0.000533997003691172	0.00163956883982901	0.000846992929338138	324/8312/1452/1499/2932/5515/5518/5519/5528	9
R-HSA-5358747	S33 mutants of beta-catenin aren't phosphorylated	9/874	15/4579	0.000533997003691172	0.00163956883982901	0.000846992929338138	324/8312/1452/1499/2932/5515/5518/5519/5528	9
R-HSA-5358749	S37 mutants of beta-catenin aren't phosphorylated	9/874	15/4579	0.000533997003691172	0.00163956883982901	0.000846992929338138	324/8312/1452/1499/2932/5515/5518/5519/5528	9
R-HSA-5358751	S45 mutants of beta-catenin aren't phosphorylated	9/874	15/4579	0.000533997003691172	0.00163956883982901	0.000846992929338138	324/8312/1452/1499/2932/5515/5518/5519/5528	9
R-HSA-5358752	T41 mutants of beta-catenin aren't phosphorylated	9/874	15/4579	0.000533997003691172	0.00163956883982901	0.000846992929338138	324/8312/1452/1499/2932/5515/5518/5519/5528	9
R-HSA-5675221	Negative regulation of MAPK pathway	17/874	40/4579	0.000534986842195747	0.00163956883982901	0.000846992929338138	369/673/3265/3845/8844/5604/5605/5594/5595/4893/5515/5518/5519/5528/5894/7314/7529	17
R-HSA-5688426	Deubiquitination	55/874	191/4579	0.000591184659774832	0.00180692730689243	0.000933449462802366	60/154/324/367/408/8312/580/672/8900/890/991/993/983/2033/2099/4303/2625/9146/3091/3416/8517/2648/8850/6885/57506/4193/4194/4609/4792/5687/5688/5694/5717/5728/387/8737/79589/4086/4087/4088/4089/4092/64750/10454/6881/7040/7046/7048/7157/7186/7189/7314/7321/51377/7528	55
R-HSA-113510	E2F mediated regulation of DNA replication	10/874	18/4579	0.000601243230485793	0.00183274411008672	0.000946786292115345	891/983/1869/4998/5515/5518/5519/5925/7027/7029	10
R-HSA-933542	TRAF6 mediated NF-kB activation	12/874	24/4579	0.000607683208544251	0.00184742194683105	0.000954368787975491	351/1147/3551/8517/4214/57506/4790/4792/5970/6288/7186/7189	12
R-HSA-376172	DSCAM interactions	7/874	10/4579	0.00063137408293435	0.0019041706426959	0.000983684875826797	5600/6300/5603/1432/5599/5058/5879	7
R-HSA-399997	Acetylcholine regulates insulin secretion	7/874	10/4579	0.00063137408293435	0.0019041706426959	0.000983684875826797	2767/9630/2769/2776/5330/5331/5578	7
R-HSA-8934593	Regulation of RUNX1 Expression and Activity	7/874	10/4579	0.00063137408293435	0.0019041706426959	0.000983684875826797	595/894/896/1021/5371/5781/6714	7
R-HSA-446652	Interleukin-1 family signaling	39/874	125/4579	0.000691679522398607	0.00208052808721486	0.00107479023530611	351/8945/1147/8454/3551/8517/3596/3606/3553/3554/3557/3565/5604/6416/5608/4215/6885/5599/4790/4792/5687/5688/5694/5717/5781/5782/5771/5777/5778/9978/5970/6288/6500/4088/6774/10454/23118/7189/7314	39
R-HSA-3769402	Deactivation of the beta-catenin transactivating complex	15/874	34/4579	0.000703716826868958	0.00211115048060687	0.00109060960809021	207/208/324/8945/1487/1499/3065/51176/6662/6932/83439/6934/7314/7514/7534	15
R-HSA-1266695	Interleukin-7 signaling	14/874	31/4579	0.000795123150421526	0.00237909216323493	0.00122902691948812	3082/3561/3667/8660/3716/3718/5295/5296/8503/8651/8835/6774/6776/6777	14
R-HSA-1250347	SHC1 events in ERBB4 signaling	8/874	13/4579	0.000882872471127009	0.00262095561271909	0.00135397234818983	2066/2885/3265/3845/4893/3084/6464/6654	8
R-HSA-428540	Activation of RAC1	8/874	13/4579	0.000882872471127009	0.00262095561271909	0.00135397234818983	56924/106821730/4690/5058/5062/5879/6091/6654	8
R-HSA-8941856	RUNX3 regulates NOTCH signaling	8/874	13/4579	0.000882872471127009	0.00262095561271909	0.00135397234818983	1387/2033/3280/182/2648/8850/4851/3516	8
R-HSA-416476	G alpha (q) signalling events	43/874	143/4579	0.000885774163016863	0.00262272193580774	0.00135488482171987	301/351/695/1385/1906/1956/2149/2150/2767/9630/2769/2776/2782/2783/10681/54331/2885/3265/3845/23566/5594/5595/5598/4893/5290/5295/5296/8503/5330/5331/5578/5580/5581/5588/5724/10235/6195/6196/6197/6288/6654/6915/2829	43
R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	25/874	71/4579	0.000931607919127627	0.00275126806246263	0.00142129109739772	64682/10393/51529/29882/29945/51433/8900/890/891/8881/991/8697/246184/996/983/4751/5347/5687/5688/5694/5717/9232/7314/11065/7321	25
R-HSA-69205	G1/S-Specific Transcription	12/874	25/4579	0.00096809418097509	0.00285161420665461	0.00147312940546523	8900/898/983/1869/1874/3065/4998/5111/5928/5934/7027/7029	12
R-HSA-6783589	Interleukin-6 family signaling	11/874	22/4579	0.00103012486766931	0.00301869065603093	0.0015594402500257	867/3569/3572/3716/3717/3976/5781/9021/6772/6774/7297	11
R-HSA-6804758	Regulation of TP53 Activity through Acetylation	11/874	22/4579	0.00103012486766931	0.00301869065603093	0.0015594402500257	207/208/10000/2033/3065/3066/5608/5300/5371/5928/7157	11
R-HSA-8943724	Regulation of PTEN gene transcription	18/874	46/4579	0.00120021950968362	0.00350809661313695	0.00181226487999854	1386/1958/2146/3065/3066/8841/10014/51564/3725/5594/5595/9112/2475/5468/5928/57521/6615/7157	18
R-HSA-8878171	Transcriptional regulation by RUNX1	47/874	163/4579	0.00141267955904553	0.00411850425290966	0.00212759836423051	25/8312/640/595/894/896/902/1021/1022/1387/1437/1457/1493/2033/2099/50943/2625/3014/3015/3020/3021/3065/3458/3559/83737/3674/8850/3958/4773/5371/5579/5588/5687/5688/5694/5717/5781/860/25942/6601/9021/122809/6714/6929/7161/7314/10413	47
R-HSA-418885	DCC mediated attractive signaling	7/874	11/4579	0.00145084031231457	0.0042189397317178	0.00217948282210668	998/1793/2534/4690/5747/5879/6714	7
R-HSA-5357769	Caspase activation via extrinsic apoptotic signalling pathway	12/874	26/4579	0.00148986362628795	0.00432136465073826	0.00223239501468495	836/841/842/1612/1613/8772/355/356/8737/148022/7099/7186	12
R-HSA-69052	Switching of origins to a post-replicative state	27/874	81/4579	0.00153097598628894	0.00442931220460694	0.00228816017235631	64682/10393/51529/29882/29945/51433/8900/890/898/9134/8881/8697/246184/996/1017/8454/51343/4998/5687/5688/5694/5717/9978/6500/7314/11065/7321	27
R-HSA-112409	RAF-independent MAPK1/3 activation	11/874	23/4579	0.00163808759887315	0.0047271715733979	0.00244203280836553	983/3569/3572/3716/3717/5604/5605/5594/5595/5781/7297	11
R-HSA-165159	mTOR signalling	14/874	33/4579	0.00167978398153593	0.00482163178327925	0.00249083047268419	207/208/1977/1978/1981/2475/5494/5562/5563/5564/6198/57521/6794/7529	14
R-HSA-418597	G alpha (z) signalling events	16/874	40/4579	0.00169478279616364	0.00482163178327925	0.00249083047268419	107/108/113/2770/2773/2781/2782/2783/10681/54331/5578/5579/5580/5581/5582/5588	16
R-HSA-392517	Rap1 signalling	8/874	14/4579	0.00171746778560079	0.00482163178327925	0.00249083047268419	5566/5567/5894/5906/5908/10235/7529/7534	8
R-HSA-4839735	AXIN mutants destabilize the destruction complex, activating WNT signaling	8/874	14/4579	0.00171746778560079	0.00482163178327925	0.00249083047268419	324/8312/1452/2932/5515/5518/5519/5528	8
R-HSA-4839744	truncated APC mutants destabilize the destruction complex	8/874	14/4579	0.00171746778560079	0.00482163178327925	0.00249083047268419	324/8312/1452/2932/5515/5518/5519/5528	8
R-HSA-4839748	AMER1 mutants destabilize the destruction complex	8/874	14/4579	0.00171746778560079	0.00482163178327925	0.00249083047268419	324/8312/1452/2932/5515/5518/5519/5528	8
R-HSA-5467337	APC truncation mutants have impaired AXIN binding	8/874	14/4579	0.00171746778560079	0.00482163178327925	0.00249083047268419	324/8312/1452/2932/5515/5518/5519/5528	8
R-HSA-5467340	AXIN missense mutants destabilize the destruction complex	8/874	14/4579	0.00171746778560079	0.00482163178327925	0.00249083047268419	324/8312/1452/2932/5515/5518/5519/5528	8
R-HSA-5467348	Truncations of AMER1 destabilize the destruction complex	8/874	14/4579	0.00171746778560079	0.00482163178327925	0.00249083047268419	324/8312/1452/2932/5515/5518/5519/5528	8
R-HSA-6785631	ERBB2 Regulates Cell Motility	8/874	14/4579	0.00171746778560079	0.00482163178327925	0.00249083047268419	1729/1950/1956/2064/2065/2066/3084/387	8
R-HSA-75892	Platelet Adhesion to exposed collagen	8/874	14/4579	0.00171746778560079	0.00482163178327925	0.00249083047268419	1278/2207/2534/3672/8515/3673/3688/4067	8
R-HSA-1606322	ZBP1(DAI) mediated induction of type I IFNs	10/874	20/4579	0.00175148670579943	0.00490502557757132	0.00253391128295588	1147/3551/8517/3661/4790/4792/5970/8737/11035/148022	10
R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	24/874	70/4579	0.00178471686201496	0.00498580607398282	0.0025756420768249	64682/10393/51529/29882/29945/51433/8900/890/891/8881/991/8697/246184/996/983/4751/5687/5688/5694/5717/9232/7314/11065/7321	24
R-HSA-1810476	RIP-mediated NFkB activation via ZBP1	9/874	17/4579	0.0017951489450426	0.00500265772184666	0.00258434755246071	1147/3551/8517/4790/4792/5970/8737/11035/148022	9
R-HSA-1912422	Pre-NOTCH Expression and Processing	20/874	55/4579	0.00189373560832762	0.00526449238794255	0.0027196100101578	595/1387/1869/2033/3014/3015/3020/3021/3725/2648/8850/3955/4242/4851/23509/5584/3516/7027/7029/7157	20
R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	23/874	67/4579	0.00216686538226322	0.005979917329207	0.00308919489857659	64682/10393/51529/29882/29945/51433/6790/9212/8881/991/8697/246184/996/51343/5347/5687/5688/5694/5717/9232/7314/11065/7321	23
R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	23/874	67/4579	0.00216686538226322	0.005979917329207	0.00308919489857659	64682/10393/51529/29882/29945/51433/8900/890/898/9134/8881/8697/246184/996/1017/51343/5687/5688/5694/5717/7314/11065/7321	23
R-HSA-69618	Mitotic Spindle Checkpoint	23/874	67/4579	0.00216686538226322	0.005979917329207	0.00308919489857659	64682/10393/51529/29882/29945/51433/9212/8881/991/8697/246184/996/3619/4928/5347/5515/5518/5519/5528/5905/11065/7321/7514	23
R-HSA-3000178	ECM proteoglycans	20/874	56/4579	0.0024294673610825	0.00668838835242326	0.00345518742827587	351/54829/1278/2335/3673/3674/3679/8516/3680/3685/3688/3690/3693/3694/284217/5054/7040/7042/7043/3371	20
R-HSA-389357	CD28 dependent PI3K/Akt signaling	10/874	21/4579	0.00277916916444702	0.00761425383126811	0.00393348482881785	207/208/10000/2534/3932/2475/5290/5295/5296/8503	10
R-HSA-428930	Thromboxane signalling through TP receptor	10/874	21/4579	0.00277916916444702	0.00761425383126811	0.00393348482881785	2767/10672/9630/2769/2776/2782/2783/10681/54331/6915	10
R-HSA-2032785	YAP1- and WWTR1 (TAZ)-stimulated gene expression	7/874	12/4579	0.00291149222406142	0.00791953746114314	0.00409119280036835	1490/8850/4878/860/7003/25937/10413	7
R-HSA-210744	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	7/874	12/4579	0.00291149222406142	0.00791953746114314	0.00409119280036835	1387/2033/3280/2648/8850/4851/3516	7
R-HSA-8847993	ERBB2 Activates PTK6 Signaling	7/874	12/4579	0.00291149222406142	0.00791953746114314	0.00409119280036835	1950/1956/2064/2065/2066/3084/5753	7
R-HSA-8876384	Listeria monocytogenes entry into host cells	9/874	18/4579	0.00298905465959941	0.00811111013834017	0.00419015827171579	867/999/1499/1500/2885/9146/4233/6714/7314	9
R-HSA-1368082	RORA activates gene expression	8/874	15/4579	0.00307000582206893	0.00831094433260088	0.00429339160078812	1387/2033/8648/10499/5465/6256/6720/79718	8
R-HSA-1251985	Nuclear signaling by ERBB4	12/874	28/4579	0.00322597790632662	0.00871243914368972	0.00450080177954808	6868/6387/2066/2099/9611/3084/5663/6714/6776/3925/23118/10413	12
R-HSA-75893	TNF signaling	14/874	35/4579	0.00325992467376481	0.00878325676320045	0.00453738580184775	6868/841/1147/8772/3551/8517/6885/8737/10454/23118/7124/7132/7186/7314	14
R-HSA-1912408	Pre-NOTCH Transcription and Translation	17/874	46/4579	0.00334229564356672	0.00896711960502021	0.00463236841142552	595/1387/1869/2033/3014/3015/3020/3021/3725/2648/8850/4851/5584/3516/7027/7029/7157	17
R-HSA-163685	Integration of energy metabolism	27/874	85/4579	0.00335182570988003	0.00896711960502021	0.00463236841142552	107/108/113/773/2767/9630/2769/2770/2776/2782/2783/10681/54331/5330/5331/5515/5518/5519/5528/5563/5566/5567/5573/5577/5578/5906/6794	27
R-HSA-193704	p75 NTR receptor-mediated signalling	27/874	85/4579	0.00335182570988003	0.00896711960502021	0.00463236841142552	6868/396/572/10018/835/836/10672/3065/3066/8841/3551/5599/4790/4792/25791/5584/5663/5879/5970/387/6654/7189/7314/7409/7410/10451/7531	27
R-HSA-5689896	Ovarian tumor domain proteases	13/874	32/4579	0.00386613593281258	0.0103187712572955	0.00533062478504922	324/983/2099/8517/57506/5728/387/8737/79589/7157/7189/7314/7321	13
R-HSA-1500931	Cell-Cell communication	25/874	78/4579	0.00409528955838984	0.0108793089436665	0.00562019570482422	60/999/1000/1495/1499/1500/2534/2885/3611/3655/3688/3691/4690/5290/5291/5295/5296/5584/5747/2185/5781/5777/5829/6714/7408	25
R-HSA-195253	Degradation of beta-catenin by the destruction complex	25/874	78/4579	0.00409528955838984	0.0108793089436665	0.00562019570482422	324/8312/8945/1452/1487/1499/8454/10023/2932/3065/51176/5515/5518/5519/5528/5687/5688/5694/5717/9978/6500/6932/83439/6934/7314	25
R-HSA-1852241	Organelle biogenesis and maintenance	37/874	128/4579	0.00419638784514386	0.0111218950581085	0.00574551445857017	50807/1386/801/805/808/814/983/1385/1387/54205/8729/8841/10013/3320/5600/6300/1432/4208/4209/8648/10499/9611/4751/5347/5465/5518/5563/5564/5566/5577/6256/6608/6648/79718/203068/7531/7532	37
R-HSA-5627123	RHO GTPases activate PAKs	10/874	22/4579	0.00423670607842847	0.0112026390957516	0.00578722641802469	801/805/808/998/2017/4638/4771/5058/5062/5879	10
R-HSA-3928664	Ephrin signaling	9/874	19/4579	0.0047305183600606	0.0124504615171039	0.00643184513867888	1947/2047/2048/2049/2534/5058/5062/5879/6714	9
R-HSA-9013695	NOTCH4 Intracellular Domain Regulates Transcription	9/874	19/4579	0.0047305183600606	0.0124504615171039	0.00643184513867888	1387/2033/2324/3280/2648/8850/4851/3516/4088	9
R-HSA-5689880	Ub-specific processing proteases	40/874	142/4579	0.00490123114822078	0.0128699764792772	0.00664856443589934	154/367/408/8312/8900/890/991/993/4303/2625/9146/3091/3416/8517/2648/6885/4193/4194/4609/4792/5687/5688/5694/5717/5728/8737/79589/4086/4087/4088/4089/4092/64750/10454/6881/7046/7157/7186/7189/7314	40
R-HSA-2562578	TRIF-mediated programmed cell death	6/874	10/4579	0.00494490081339311	0.0128953032679541	0.00666164812620318	841/8772/8737/11035/148022/7099	6
R-HSA-400451	Free fatty acids regulate insulin secretion	6/874	10/4579	0.00494490081339311	0.0128953032679541	0.00666164812620318	2767/9630/2769/2776/5330/5331	6
R-HSA-9634600	Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	6/874	10/4579	0.00494490081339311	0.0128953032679541	0.00666164812620318	5515/5518/5519/5528/5566/5567	6
R-HSA-112316	Neuronal System	52/874	195/4579	0.00508504789021634	0.0131830713245983	0.00681030764164779	107/108/113/1173/773/801/805/808/8536/815/816/817/818/814/84254/10645/1385/2066/2770/2773/2782/2783/10681/54331/2903/3265/3312/3845/5594/5595/4193/4893/3084/5330/5331/5562/5563/5564/5566/5567/5573/5577/5578/5579/5582/5613/5879/5923/6195/6196/6197/6714	52
R-HSA-111471	Apoptotic factor-mediated response	8/874	16/4579	0.00512481752460199	0.0131830713245983	0.00681030764164779	317/836/840/842/1029/54205/5594/5595	8
R-HSA-202430	Translocation of ZAP-70 to Immunological synapse	8/874	16/4579	0.00512481752460199	0.0131830713245983	0.00681030764164779	919/915/916/917/920/3122/3123/3932	8
R-HSA-432142	Platelet sensitization by LDL	8/874	16/4579	0.00512481752460199	0.0131830713245983	0.00681030764164779	2268/1432/5515/5518/5519/5528/5781/5777	8
R-HSA-438066	Unblocking of NMDA receptors, glutamate binding and activation	8/874	16/4579	0.00512481752460199	0.0131830713245983	0.00681030764164779	801/805/808/815/816/817/818/2903	8
R-HSA-9614657	FOXO-mediated transcription of cell death genes	8/874	16/4579	0.00512481752460199	0.0131830713245983	0.00681030764164779	10018/1387/2033/356/2308/2309/4303/6794	8
R-HSA-111461	Cytochrome c-mediated apoptotic response	7/874	13/4579	0.00527821526915157	0.0133295342909067	0.00688596966562602	317/836/840/842/54205/5594/5595	7
R-HSA-113501	Inhibition of replication initiation of damaged DNA by RB1/E2F1	7/874	13/4579	0.00527821526915157	0.0133295342909067	0.00688596966562602	1869/5515/5518/5519/5925/7027/7029	7
R-HSA-1358803	Downregulation of ERBB2:ERBB3 signaling	7/874	13/4579	0.00527821526915157	0.0133295342909067	0.00688596966562602	207/208/10000/2064/2065/3084/7314	7
R-HSA-156711	Polo-like kinase mediated events	7/874	13/4579	0.00527821526915157	0.0133295342909067	0.00688596966562602	891/993/2033/2305/5347/5928/7465	7
R-HSA-202670	ERKs are inactivated	7/874	13/4579	0.00527821526915157	0.0133295342909067	0.00688596966562602	5594/5595/5598/5515/5518/5519/5528	7
R-HSA-5210891	Uptake and function of anthrax toxins	7/874	13/4579	0.00527821526915157	0.0133295342909067	0.00688596966562602	801/805/808/5604/5605/6416/5608	7
R-HSA-6804759	Regulation of TP53 Activity through Association with Co-factors	7/874	13/4579	0.00527821526915157	0.0133295342909067	0.00688596966562602	207/208/10000/10848/7157/8626/7161	7
R-HSA-111465	Apoptotic cleavage of cellular proteins	13/874	33/4579	0.00528726470114241	0.0133295342909067	0.00688596966562602	324/660/836/839/840/841/999/1499/2934/5580/5588/5747/8428	13
R-HSA-445989	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	13/874	33/4579	0.00528726470114241	0.0133295342909067	0.00688596966562602	351/1147/3551/8517/6885/4790/4792/5970/6288/10454/23118/7189/7314	13
R-HSA-5357956	TNFR1-induced NFkappaB signaling pathway	11/874	26/4579	0.0053579305701963	0.0134778032263566	0.00696256464408369	1147/3551/8517/6885/8737/10454/23118/7124/7132/7186/7314	11
R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	14/874	37/4579	0.00588466581238786	0.0147701214761258	0.00763016968354229	472/8900/890/898/9134/1017/1026/1027/3014/3015/3159/10524/5925/7157	14
R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	22/874	68/4579	0.00606902950120343	0.0151993095657892	0.00785188606925925	64682/10393/51529/29882/29945/51433/8900/890/8881/991/8697/246184/996/983/4751/5687/5688/5694/5717/7314/11065/7321	22
R-HSA-392451	G beta:gamma signalling through PI3Kgamma	10/874	23/4579	0.0062356433703941	0.0154801888911312	0.00799698690112596	207/208/10000/2782/2783/10681/54331/5294/23533/387	10
R-HSA-418592	ADP signalling through P2Y purinoceptor 1	10/874	23/4579	0.0062356433703941	0.0154801888911312	0.00799698690112596	2767/9630/2769/2776/2782/2783/10681/54331/1432/6714	10
R-HSA-450321	JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1	10/874	23/4579	0.0062356433703941	0.0154801888911312	0.00799698690112596	8517/6416/6885/5602/5599/5601/10454/23118/7189/7314	10
R-HSA-8854691	Interleukin-20 family signaling	10/874	23/4579	0.0062356433703941	0.0154801888911312	0.00799698690112596	3716/3717/3718/5781/6772/6773/6774/6776/6777/7297	10
R-HSA-194315	Signaling by Rho GTPases	80/874	325/4579	0.0062960174614815	0.0155960171104672	0.00805682317052328	25/60/367/392/2909/396/397/9212/695/801/805/808/991/998/999/1027/1495/1499/2017/23002/1729/1855/1856/1857/10672/2885/3014/3015/3020/3021/3619/3688/3985/5594/5600/1432/5595/4638/653361/4690/10499/4771/25791/4928/5058/5062/5289/5296/5300/5585/5347/5515/5518/5519/5528/5578/5579/5580/5590/5747/5879/5880/5905/387/388/23433/2810/6654/6714/6722/7409/7410/10451/7514/7529/7531/7532/7533/10971/7534	80
R-HSA-4086400	PCP/CE pathway	26/874	85/4579	0.00690358031941452	0.0170638496155963	0.00881509798222724	1173/23002/1855/1856/1857/8321/2535/8322/7855/8323/8325/5578/5579/5582/5687/5688/5694/5717/5879/5880/387/4919/4920/6259/64750/7314	26
R-HSA-168927	TICAM1, RIP1-mediated IKK complex recruitment	9/874	20/4579	0.00716790789536521	0.0176787663276144	0.00913276083026324	1147/3551/8517/8737/11035/148022/7189/7314/7321	9
R-HSA-5625740	RHO GTPases activate PKNs	18/874	53/4579	0.00720018865773587	0.0177199448135188	0.00915403342678654	367/3014/3015/3020/3021/10499/5058/5585/5879/387/388/2810/7529/7531/7532/7533/10971/7534	18
R-HSA-140534	Caspase activation via Death Receptors in the presence of ligand	8/874	17/4579	0.00808452292865479	0.0198533532826793	0.0102561413986345	841/8772/355/356/8737/148022/7099/7186	8
R-HSA-453274	Mitotic G2-G2/M phases	39/874	142/4579	0.00856690965430499	0.0209926212865189	0.0108446814589432	6790/8945/8900/890/891/902/993/983/1017/1022/1026/8454/1869/2033/2305/3320/3326/4751/5347/5515/5518/5519/5520/5566/5577/5687/5688/5694/5717/5928/9978/6500/7157/203068/7314/7465/7514/7531/7532	39
R-HSA-1445148	Translocation of SLC2A4 (GLUT4) to the plasma membrane	17/874	50/4579	0.00878093266569342	0.0214707966470826	0.0110917044198233	60/207/208/801/805/808/5563/5564/5879/23433/2810/7529/7531/7532/7533/10971/7534	17
R-HSA-450302	activated TAK1 mediates p38 MAPK activation	10/874	24/4579	0.00889683989435861	0.0217075256649909	0.0112139974272693	8517/5608/6885/5600/1432/9261/10454/23118/7189/7314	10
R-HSA-3371378	Regulation by c-FLIP	6/874	11/4579	0.00913777341468737	0.021919089393459	0.0113232901740963	841/8772/355/356/8737/7186	6
R-HSA-4641265	Repression of WNT target genes	6/874	11/4579	0.00913777341468737	0.021919089393459	0.0113232901740963	1487/3065/51176/6932/83439/6934	6
R-HSA-5218900	CASP8 activity is inhibited	6/874	11/4579	0.00913777341468737	0.021919089393459	0.0113232901740963	841/8772/355/356/8737/7186	6
R-HSA-5357786	TNFR1-induced proapoptotic signaling	6/874	11/4579	0.00913777341468737	0.021919089393459	0.0113232901740963	841/8772/8737/7124/7132/7186	6
R-HSA-69416	Dimerization of procaspase-8	6/874	11/4579	0.00913777341468737	0.021919089393459	0.0113232901740963	841/8772/355/356/8737/7186	6
R-HSA-9014325	TICAM1,TRAF6-dependent induction of TAK1 complex	6/874	11/4579	0.00913777341468737	0.021919089393459	0.0113232901740963	6885/10454/23118/148022/7189/7314	6
R-HSA-9020956	Interleukin-27 signaling	6/874	11/4579	0.00913777341468737	0.021919089393459	0.0113232901740963	3572/3716/3717/6772/6774/7297	6
R-HSA-9022699	MECP2 regulates neuronal receptors and channels	6/874	11/4579	0.00913777341468737	0.021919089393459	0.0113232901740963	1385/2903/3065/3066/4233/25942	6
